index,x,y,speed,distance,direction,event,jerseyNumber,team,playId
31141,87.46,25.85,3.1,0.43,4.71,pass_forward,53.0,away,515
31146,87.55,27.48,1.6,0.24,354.0,pass_arrived,53.0,away,515
31148,87.5,27.72,0.88,0.1,333.95,pass_outcome_caught,53.0,away,515
31218,96.46,21.62,2.21,0.27,26.29,pass_forward,44.0,away,515
31223,96.82,23.0,2.24,0.28,352.12,pass_arrived,44.0,away,515
31225,96.74,23.51,2.3,0.25,336.07,pass_outcome_caught,44.0,away,515
31295,83.85,8.23,4.34,0.59,222.7,pass_forward,26.0,away,515
31300,81.91,6.75,3.14,0.43,232.97,pass_arrived,26.0,away,515
31302,81.36,6.34,2.51,0.3,241.09,pass_outcome_caught,26.0,away,515
31372,98.19,26.84,0.66,0.07,246.09,pass_forward,98.0,away,515
31377,97.14,26.83,2.65,0.28,269.73,pass_arrived,98.0,away,515
31379,96.39,26.87,3.23,0.42,270.46,pass_outcome_caught,98.0,away,515
31449,85.92,24.34,7.07,0.69,191.77,pass_forward,21.0,away,515
31454,85.39,20.63,7.87,0.8,192.02,pass_arrived,21.0,away,515
31456,85.2,18.98,8.01,0.84,194.34,pass_outcome_caught,21.0,away,515
31526,77.94,18.9,1.64,0.31,339.46,pass_forward,23.0,away,515
31531,78.04,19.27,0.99,0.1,171.94,pass_arrived,23.0,away,515
31533,78.23,18.95,2.09,0.19,170.57,pass_outcome_caught,23.0,away,515
31603,80.17,32.51,4.96,0.53,295.79,pass_forward,47.0,away,515
31608,77.86,34.12,5.51,0.6,308.14,pass_arrived,47.0,away,515
31610,77.03,35.03,5.61,0.62,311.09,pass_outcome_caught,47.0,away,515
31680,73.12,29.6,3.18,0.29,195.14,pass_forward,43.0,away,515
31685,72.93,27.8,4.55,0.43,182.4,pass_arrived,43.0,away,515
31687,72.99,26.82,5.12,0.51,179.86,pass_outcome_caught,43.0,away,515
31757,97.68,23.02,0.33,0.08,229.41,pass_forward,8.0,home,515
31762,97.67,23.1,0.21,0.05,334.13,pass_arrived,8.0,home,515
31764,97.74,23.26,0.29,0.1,353.06,pass_outcome_caught,8.0,home,515
31834,79.55,32.91,5.47,0.58,296.5,pass_forward,82.0,home,515
31839,77.26,34.67,5.01,0.57,303.17,pass_arrived,82.0,home,515
31841,76.42,35.41,4.68,0.55,303.08,pass_outcome_caught,82.0,home,515
31911,95.51,24.79,2.24,0.23,176.08,pass_forward,61.0,home,515
31916,95.55,23.6,2.3,0.24,188.01,pass_arrived,61.0,home,515
31918,95.56,23.1,2.25,0.24,194.37,pass_outcome_caught,61.0,home,515
31988,98.07,20.64,1.69,0.18,94.83,pass_forward,71.0,home,515
31993,98.6,20.54,0.54,0.03,115.81,pass_arrived,71.0,home,515
31995,98.59,20.55,0.29,0.03,174.93,pass_outcome_caught,71.0,home,515
32065,98.17,25.77,0.63,0.07,120.33,pass_forward,72.0,home,515
32070,98.03,25.81,0.26,0.17,256.32,pass_arrived,72.0,home,515
32072,97.89,25.9,0.45,0.07,264.28,pass_outcome_caught,72.0,home,515
32142,80.69,22.76,2.38,0.24,314.03,pass_forward,19.0,home,515
32147,80.57,23.09,0.84,0.03,246.58,pass_arrived,19.0,home,515
32149,80.58,22.92,1.24,0.1,209.31,pass_outcome_caught,19.0,home,515
32219,88.81,21.34,6.38,0.64,191.97,pass_forward,14.0,home,515
32224,87.89,18.12,6.73,0.71,205.57,pass_arrived,14.0,home,515
32226,87.18,16.85,6.88,0.72,210.84,pass_outcome_caught,14.0,home,515
32296,96.06,20.9,2.73,0.31,76.1,pass_forward,62.0,home,515
32301,97.63,21.31,2.59,0.32,74.45,pass_arrived,62.0,home,515
32303,98.22,21.5,2.3,0.31,75.17,pass_outcome_caught,62.0,home,515
32373,87.91,25.29,3.15,0.34,344.16,pass_forward,11.0,home,515
32378,87.09,26.71,2.51,0.32,314.9,pass_arrived,11.0,home,515
32380,86.58,27.05,2.34,0.3,299.1,pass_outcome_caught,11.0,home,515
32450,84.23,7.94,6.25,0.62,225.54,pass_forward,33.0,home,515
32455,82.04,5.88,4.81,0.57,232.61,pass_arrived,33.0,home,515
32457,81.24,5.26,4.09,0.49,237.52,pass_outcome_caught,33.0,home,515
32527,95.32,21.65,2.43,0.29,158.07,pass_forward,65.0,home,515
32532,95.67,20.12,2.81,0.31,172.01,pass_arrived,65.0,home,515
32534,95.75,19.5,2.86,0.31,178.13,pass_outcome_caught,65.0,home,515
32677,83.06,22.65,2.94,0.41,120.5,pass_forward,94.0,away,539
32686,84.92,21.92,0.55,0.04,167.1,pass_arrived,94.0,away,539
32689,84.7,21.82,1.01,0.1,252.81,pass_outcome_caught,94.0,away,539
32748,78.08,28.81,1.19,0.12,98.82,pass_forward,51.0,away,539
32757,78.93,28.22,1.91,0.15,169.21,pass_arrived,51.0,away,539
32760,79.13,27.63,2.63,0.23,181.42,pass_outcome_caught,51.0,away,539
32819,86.65,19.76,4.14,0.47,33.66,pass_forward,57.0,away,539
32828,87.24,23.9,3.68,0.46,342.41,pass_arrived,57.0,away,539
32831,86.68,24.99,3.69,0.34,322.59,pass_outcome_caught,57.0,away,539
32890,71.58,40.23,5.95,0.62,280.78,pass_forward,32.0,away,539
32899,65.52,40.18,6.58,0.69,259.71,pass_arrived,32.0,away,539
32902,63.51,39.75,6.41,0.69,253.54,pass_outcome_caught,32.0,away,539
32961,83.58,27.73,2.89,0.33,169.09,pass_forward,53.0,away,539
32970,82.73,24.47,4.46,0.45,208.88,pass_arrived,53.0,away,539
32973,81.84,23.29,4.89,0.52,213.56,pass_outcome_caught,53.0,away,539
33032,79.35,21.86,1.17,0.03,211.85,pass_forward,95.0,away,539
33041,78.14,20.28,3.25,0.35,213.69,pass_arrived,95.0,away,539
33044,77.38,19.35,3.83,0.42,210.95,pass_outcome_caught,95.0,away,539
33103,72.83,48.81,3.05,0.45,293.88,pass_forward,26.0,away,539
33112,71.71,48.89,1.13,0.15,197.41,pass_arrived,26.0,away,539
33115,71.98,48.31,1.7,0.23,174.38,pass_outcome_caught,26.0,away,539
33174,82.3,18.39,2.37,0.25,135.87,pass_forward,98.0,away,539
33183,83.36,16.46,2.76,0.28,186.91,pass_arrived,98.0,away,539
33186,83.1,15.55,3.3,0.36,200.29,pass_outcome_caught,98.0,away,539
33245,71.57,5.05,1.27,0.14,237.76,pass_forward,23.0,away,539
33254,72.82,5.27,2.0,0.26,67.28,pass_arrived,23.0,away,539
33257,73.57,5.73,2.27,0.29,65.15,pass_outcome_caught,23.0,away,539
33316,77.72,26.11,1.66,0.27,19.38,pass_forward,47.0,away,539
33325,77.49,26.37,1.89,0.21,212.83,pass_arrived,47.0,away,539
33328,77.01,25.64,3.14,0.33,207.21,pass_outcome_caught,47.0,away,539
33387,59.08,21.39,5.71,0.65,195.76,pass_forward,43.0,away,539
33396,59.03,15.2,6.67,0.73,159.09,pass_arrived,43.0,away,539
33399,59.99,13.26,6.94,0.72,146.5,pass_outcome_caught,43.0,away,539
33458,85.37,22.73,0.61,0.04,125.54,pass_forward,8.0,home,539
33467,85.48,22.77,0.19,0.04,137.57,pass_arrived,8.0,home,539
33470,85.55,22.78,0.26,0.03,167.9,pass_outcome_caught,8.0,home,539
33529,80.27,22.4,0.7,0.05,191.25,pass_forward,61.0,home,539
33538,79.82,21.69,1.65,0.16,222.44,pass_arrived,61.0,home,539
33541,79.38,21.31,2.04,0.22,222.92,pass_outcome_caught,61.0,home,539
33600,85.87,19.44,3.26,0.43,49.92,pass_forward,71.0,home,539
33609,87.11,22.26,2.56,0.3,1.97,pass_arrived,71.0,home,539
33612,86.93,23.04,2.24,0.26,344.5,pass_outcome_caught,71.0,home,539
33671,82.32,23.05,3.1,0.38,134.35,pass_forward,72.0,home,539
33680,84.91,21.09,2.56,0.28,122.36,pass_arrived,72.0,home,539
33683,85.44,20.89,1.98,0.18,120.44,pass_outcome_caught,72.0,home,539
33742,72.41,4.38,1.11,0.1,272.63,pass_forward,19.0,home,539
33751,73.16,5.55,1.78,0.27,48.05,pass_arrived,19.0,home,539
33754,73.55,6.03,2.14,0.2,55.67,pass_outcome_caught,19.0,home,539
33813,70.94,40.6,6.73,0.69,275.35,pass_forward,81.0,home,539
33822,64.58,40.14,6.54,0.7,257.83,pass_arrived,81.0,home,539
33825,62.59,39.62,6.23,0.68,251.46,pass_outcome_caught,81.0,home,539
33884,74.23,49.15,2.11,0.22,281.27,pass_forward,14.0,home,539
33893,73.82,48.3,1.36,0.16,184.56,pass_arrived,14.0,home,539
33896,73.92,47.81,1.61,0.17,175.67,pass_outcome_caught,14.0,home,539
33955,82.37,19.44,1.55,0.19,149.12,pass_forward,62.0,home,539
33964,82.36,17.93,2.82,0.28,199.86,pass_arrived,62.0,home,539
33967,81.83,17.05,3.57,0.37,203.02,pass_outcome_caught,62.0,home,539
34026,84.15,27.63,2.32,0.23,165.43,pass_forward,89.0,home,539
34035,83.26,24.71,3.58,0.44,205.76,pass_arrived,89.0,home,539
34038,82.66,23.65,3.73,0.39,210.45,pass_outcome_caught,89.0,home,539
34097,79.24,27.2,2.5,0.27,301.54,pass_forward,33.0,home,539
34106,77.95,28.17,1.49,0.14,284.17,pass_arrived,33.0,home,539
34109,77.54,28.24,1.38,0.14,271.32,pass_outcome_caught,33.0,home,539
34168,80.06,20.91,1.14,0.09,181.96,pass_forward,65.0,home,539
34177,80.12,19.98,1.81,0.15,194.95,pass_arrived,65.0,home,539
34180,80.0,19.39,2.3,0.22,201.06,pass_outcome_caught,65.0,home,539
36129,82.06,32.71,1.08,0.08,123.18,pass_forward,94.0,away,584
36134,82.22,32.72,0.22,0.06,309.0,pass_arrived,94.0,away,584
36137,82.06,32.81,0.98,0.05,297.53,pass_outcome_caught,94.0,away,584
36211,78.37,31.28,0.55,0.1,7.6,pass_forward,57.0,away,584
36216,78.22,31.16,1.32,0.13,242.52,pass_arrived,57.0,away,584
36219,77.65,30.84,2.24,0.24,240.5,pass_outcome_caught,57.0,away,584
36293,85.8,28.52,3.6,0.41,49.25,pass_forward,32.0,away,584
36298,86.73,29.65,2.36,0.23,26.2,pass_arrived,32.0,away,584
36301,86.88,30.23,1.86,0.19,2.85,pass_outcome_caught,32.0,away,584
36375,70.6,25.82,6.35,0.66,182.26,pass_forward,53.0,away,584
36380,70.54,22.16,7.66,0.78,183.18,pass_arrived,53.0,away,584
36383,70.38,19.72,8.23,0.83,184.85,pass_outcome_caught,53.0,away,584
36457,80.97,28.41,1.16,0.12,79.62,pass_forward,26.0,away,584
36462,81.37,28.07,1.22,0.14,181.95,pass_arrived,26.0,away,584
36465,81.24,27.44,1.97,0.24,202.61,pass_outcome_caught,26.0,away,584
36539,80.83,32.19,1.84,0.23,141.85,pass_forward,98.0,away,584
36544,80.96,30.97,1.59,0.22,166.29,pass_arrived,98.0,away,584
36547,80.92,30.52,1.36,0.13,172.04,pass_outcome_caught,98.0,away,584
36621,64.73,37.01,5.02,0.54,244.34,pass_forward,48.0,away,584
36626,62.62,35.64,5.16,0.52,220.38,pass_arrived,48.0,away,584
36629,61.82,34.13,5.51,0.61,207.74,pass_outcome_caught,48.0,away,584
36703,56.58,38.99,4.87,0.51,235.39,pass_forward,21.0,away,584
36708,54.73,37.31,4.97,0.54,212.84,pass_arrived,21.0,away,584
36711,54.0,35.82,5.3,0.57,199.25,pass_outcome_caught,21.0,away,584
36785,66.61,18.75,5.4,0.6,304.64,pass_forward,23.0,away,584
36790,64.33,20.16,4.13,0.46,283.49,pass_arrived,23.0,away,584
36793,63.12,20.26,3.47,0.38,262.09,pass_outcome_caught,23.0,away,584
36867,63.08,31.5,6.64,0.71,225.06,pass_forward,47.0,away,584
36872,61.01,28.54,7.04,0.73,209.38,pass_arrived,47.0,away,584
36875,60.08,26.48,7.15,0.75,201.45,pass_outcome_caught,47.0,away,584
36949,60.37,19.75,2.94,0.28,196.05,pass_forward,43.0,away,584
36954,59.78,18.06,4.24,0.41,179.82,pass_arrived,43.0,away,584
36957,59.97,16.53,5.24,0.55,170.27,pass_outcome_caught,43.0,away,584
37031,82.24,29.76,0.11,0.03,218.93,pass_forward,8.0,home,584
37036,82.2,29.75,0.39,0.02,213.66,pass_arrived,8.0,home,584
37039,82.21,29.63,0.58,0.05,210.77,pass_outcome_caught,8.0,home,584
37113,81.72,31.97,1.27,0.1,107.15,pass_forward,61.0,home,584
37118,81.95,31.65,0.34,0.04,142.44,pass_arrived,61.0,home,584
37121,81.93,31.55,0.4,0.03,249.35,pass_outcome_caught,61.0,home,584
37195,62.49,31.65,7.56,0.79,229.59,pass_forward,17.0,home,584
37200,59.75,28.62,7.66,0.8,222.09,pass_arrived,17.0,home,584
37203,58.19,26.83,7.48,0.79,218.97,pass_outcome_caught,17.0,home,584
37277,84.31,28.42,2.75,0.32,57.89,pass_forward,71.0,home,584
37282,85.2,29.13,1.57,0.13,59.85,pass_arrived,71.0,home,584
37285,85.52,29.27,0.88,0.1,72.98,pass_outcome_caught,71.0,home,584
37359,82.31,31.92,1.13,0.13,113.8,pass_forward,72.0,home,584
37364,82.54,32.03,0.47,0.05,37.11,pass_arrived,72.0,home,584
37367,82.47,32.27,0.73,0.08,351.22,pass_outcome_caught,72.0,home,584
37441,66.38,19.31,7.45,0.79,297.82,pass_forward,19.0,home,584
37446,62.68,20.81,7.64,0.81,286.12,pass_arrived,19.0,home,584
37449,60.27,21.33,7.7,0.83,280.2,pass_outcome_caught,19.0,home,584
37523,72.94,25.01,8.23,0.82,186.42,pass_forward,14.0,home,584
37528,72.6,20.79,8.66,0.86,187.42,pass_arrived,14.0,home,584
37531,72.35,18.15,8.87,0.9,189.83,pass_outcome_caught,14.0,home,584
37605,78.22,31.79,2.08,0.27,31.89,pass_forward,62.0,home,584
37610,78.92,32.4,1.26,0.17,49.26,pass_arrived,62.0,home,584
37613,79.26,32.49,0.62,0.1,72.76,pass_outcome_caught,62.0,home,584
37687,64.27,35.89,5.01,0.53,242.2,pass_forward,89.0,home,584
37692,62.41,34.15,4.92,0.53,218.21,pass_arrived,89.0,home,584
37695,61.72,32.71,5.2,0.53,204.93,pass_outcome_caught,89.0,home,584
37769,81.09,29.04,0.89,0.13,57.22,pass_forward,33.0,home,584
37774,81.36,29.06,0.6,0.05,163.48,pass_arrived,33.0,home,584
37777,81.3,28.82,1.21,0.1,196.35,pass_outcome_caught,33.0,home,584
37851,80.2,31.31,1.05,0.11,186.33,pass_forward,65.0,home,584
37856,79.58,30.69,2.34,0.27,225.12,pass_arrived,65.0,home,584
37859,78.78,30.16,2.94,0.34,230.44,pass_outcome_caught,65.0,home,584
39741,38.73,27.58,1.99,0.25,248.73,pass_forward,94.0,away,678
39745,37.42,27.16,3.36,0.38,258.36,pass_arrived,94.0,away,678
39816,43.15,19.16,1.42,0.15,122.3,pass_forward,57.0,away,678
39820,43.34,18.76,1.28,0.13,190.62,pass_arrived,57.0,away,678
39891,32.69,9.06,5.3,0.63,196.29,pass_forward,32.0,away,678
39895,32.21,6.81,4.96,0.55,196.72,pass_arrived,32.0,away,678
39966,28.73,28.53,2.27,0.27,152.06,pass_forward,53.0,away,678
39970,29.67,27.39,2.96,0.42,147.48,pass_arrived,53.0,away,678
40041,39.97,22.48,1.47,0.19,43.6,pass_forward,95.0,away,678
40045,40.31,23.14,1.06,0.17,11.47,pass_arrived,95.0,away,678
40116,30.53,39.94,2.81,0.37,319.62,pass_forward,26.0,away,678
40120,29.8,40.84,1.72,0.24,291.58,pass_arrived,26.0,away,678
40191,39.32,26.53,1.32,0.16,182.96,pass_forward,93.0,away,678
40195,39.12,25.79,1.95,0.2,214.82,pass_arrived,93.0,away,678
40266,25.75,35.98,1.66,0.15,148.34,pass_forward,21.0,away,678
40270,26.31,35.1,3.0,0.37,154.73,pass_arrived,21.0,away,678
40341,26.75,12.67,1.47,0.14,24.38,pass_forward,23.0,away,678
40345,27.35,13.47,2.84,0.31,22.09,pass_arrived,23.0,away,678
40416,29.85,20.55,2.18,0.31,28.55,pass_forward,47.0,away,678
40420,30.98,21.76,2.74,0.43,29.15,pass_arrived,47.0,away,678
40491,18.17,19.35,1.78,0.17,135.01,pass_forward,43.0,away,678
40495,18.96,19.21,2.65,0.24,86.76,pass_arrived,43.0,away,678
40566,42.27,23.33,0.65,0.07,105.8,pass_forward,8.0,home,678
40570,42.57,23.25,0.56,0.09,105.5,pass_arrived,8.0,home,678
40641,41.12,26.42,0.68,0.08,128.85,pass_forward,61.0,home,678
40645,41.02,26.17,0.81,0.11,230.29,pass_arrived,61.0,home,678
40716,31.4,39.9,4.82,0.52,332.7,pass_forward,17.0,home,678
40720,30.48,41.51,3.73,0.43,325.32,pass_arrived,17.0,home,678
40791,42.61,19.98,1.39,0.16,108.65,pass_forward,71.0,home,678
40795,42.8,19.66,0.74,0.1,164.86,pass_arrived,71.0,home,678
40866,40.8,27.11,0.38,0.05,123.79,pass_forward,74.0,home,678
40870,40.77,26.98,0.58,0.03,260.03,pass_arrived,74.0,home,678
40941,33.6,6.28,5.29,0.57,193.21,pass_forward,19.0,home,678
40945,33.06,4.25,4.21,0.5,195.04,pass_arrived,19.0,home,678
41016,34.64,23.07,3.19,0.27,272.37,pass_forward,21.0,home,678
41020,33.53,23.23,2.52,0.28,284.62,pass_arrived,21.0,home,678
41091,30.85,14.58,1.5,0.2,210.17,pass_forward,14.0,home,678
41095,30.82,14.12,0.62,0.05,195.86,pass_arrived,14.0,home,678
41166,41.0,22.45,1.15,0.19,86.9,pass_forward,62.0,home,678
41170,41.19,22.66,0.27,0.08,59.69,pass_arrived,62.0,home,678
41241,30.68,32.36,1.61,0.21,159.82,pass_forward,11.0,home,678
41245,31.25,31.22,2.31,0.35,161.9,pass_arrived,11.0,home,678
41316,39.85,27.42,1.68,0.16,8.83,pass_forward,65.0,home,678
41320,39.8,28.08,1.62,0.13,342.0,pass_arrived,65.0,home,678
41467,32.84,31.03,2.22,0.25,284.83,pass_forward,94.0,away,702
41487,26.7,32.59,2.1,0.23,287.18,pass_outcome_incomplete,94.0,away,702
41539,20.2,27.54,4.36,0.53,242.91,pass_forward,32.0,away,702
41559,14.33,29.84,2.08,0.24,340.14,pass_outcome_incomplete,32.0,away,702
41611,28.76,29.58,5.5,0.6,341.44,pass_forward,53.0,away,702
41631,24.06,39.86,3.95,0.41,331.77,pass_outcome_incomplete,53.0,away,702
41683,35.45,20.4,3.99,0.47,357.39,pass_forward,44.0,away,702
41703,29.54,27.88,4.13,0.44,301.66,pass_outcome_incomplete,44.0,away,702
41755,29.09,21.88,1.94,0.23,358.6,pass_forward,95.0,away,702
41775,29.79,26.36,1.03,0.04,351.17,pass_outcome_incomplete,95.0,away,702
41827,23.39,43.32,6.85,0.72,306.13,pass_forward,26.0,away,702
41847,10.55,49.93,6.35,0.71,288.45,pass_outcome_incomplete,26.0,away,702
41899,34.07,25.73,1.69,0.24,33.9,pass_forward,93.0,away,702
41919,30.21,30.02,3.24,0.37,300.5,pass_outcome_incomplete,93.0,away,702
41971,24.4,37.34,5.52,0.62,206.22,pass_forward,21.0,away,702
41991,22.13,31.7,0.33,0.04,258.71,pass_outcome_incomplete,21.0,away,702
42043,25.87,14.17,3.57,0.34,311.46,pass_forward,23.0,away,702
42063,18.68,18.96,3.32,0.39,309.46,pass_outcome_incomplete,23.0,away,702
42115,27.0,16.55,4.15,0.44,202.18,pass_forward,47.0,away,702
42135,24.09,10.21,1.54,0.2,267.48,pass_outcome_incomplete,47.0,away,702
42187,14.69,30.68,6.88,0.71,348.69,pass_forward,43.0,away,702
42207,9.38,46.83,7.3,0.78,335.77,pass_outcome_incomplete,43.0,away,702
42259,37.19,24.25,0.08,0.03,272.06,pass_forward,8.0,home,702
42279,37.53,23.47,0.47,0.04,153.58,pass_outcome_incomplete,8.0,home,702
42331,33.97,24.64,1.9,0.26,66.93,pass_forward,61.0,home,702
42351,36.64,27.88,1.39,0.17,357.05,pass_outcome_incomplete,61.0,home,702
42403,23.72,44.29,7.45,0.74,302.13,pass_forward,17.0,home,702
42423,8.33,50.5,7.69,0.82,284.2,pass_outcome_incomplete,17.0,home,702
42475,33.59,16.87,0.41,0.08,29.8,pass_forward,71.0,home,702
42495,32.48,18.63,0.94,0.08,323.98,pass_outcome_incomplete,71.0,home,702
42547,34.52,30.23,1.04,0.16,285.91,pass_forward,74.0,home,702
42567,30.87,32.48,1.51,0.14,329.69,pass_outcome_incomplete,74.0,home,702
42619,20.76,26.34,5.27,0.54,225.0,pass_forward,19.0,home,702
42639,17.21,22.34,0.28,0.01,162.04,pass_outcome_incomplete,19.0,home,702
42691,29.58,15.81,5.39,0.61,211.89,pass_forward,21.0,home,702
42711,27.05,12.59,0.96,0.13,353.68,pass_outcome_incomplete,21.0,home,702
42763,27.04,35.57,4.71,0.55,223.03,pass_forward,14.0,home,702
42783,23.71,32.73,0.53,0.05,227.16,pass_outcome_incomplete,14.0,home,702
42835,27.91,17.31,3.26,0.33,215.02,pass_forward,62.0,home,702
42855,25.35,12.29,0.91,0.1,197.53,pass_outcome_incomplete,62.0,home,702
42907,26.5,14.35,3.08,0.25,304.92,pass_forward,11.0,home,702
42927,20.7,16.91,1.48,0.15,300.64,pass_outcome_incomplete,11.0,home,702
42979,28.42,20.63,1.96,0.22,281.9,pass_forward,65.0,home,702
42999,26.35,23.66,1.38,0.15,351.23,pass_outcome_incomplete,65.0,home,702
46344,15.3,14.67,0.97,0.2,350.59,pass_forward,94.0,away,766
46349,15.59,15.82,1.24,0.26,54.49,pass_arrived,94.0,away,766
46350,15.78,16.04,1.3,0.29,64.57,pass_outcome_caught,94.0,away,766
46415,5.19,12.16,3.08,0.4,178.52,pass_forward,32.0,away,766
46420,5.48,10.66,2.79,0.23,144.43,pass_arrived,32.0,away,766
46421,5.66,10.49,2.82,0.24,137.27,pass_outcome_caught,32.0,away,766
46486,10.67,22.41,3.43,0.33,176.63,pass_forward,53.0,away,766
46491,11.04,20.24,4.89,0.52,161.83,pass_arrived,53.0,away,766
46492,11.21,19.72,5.14,0.55,159.53,pass_outcome_caught,53.0,away,766
46557,22.69,23.61,0.82,0.1,200.32,pass_forward,95.0,away,766
46562,22.24,22.97,1.47,0.19,234.02,pass_arrived,95.0,away,766
46563,22.08,22.85,1.6,0.2,236.15,pass_outcome_caught,95.0,away,766
46628,15.01,34.32,1.29,0.07,208.15,pass_forward,26.0,away,766
46633,14.86,33.26,2.72,0.32,190.29,pass_arrived,26.0,away,766
46634,14.83,32.92,3.02,0.35,189.25,pass_outcome_caught,26.0,away,766
46699,26.4,28.72,1.85,0.23,106.22,pass_forward,98.0,away,766
46704,27.12,28.36,0.69,0.04,111.64,pass_arrived,98.0,away,766
46705,27.12,28.37,0.42,0.02,109.61,pass_outcome_caught,98.0,away,766
46770,23.68,17.55,0.84,0.05,151.81,pass_forward,93.0,away,766
46775,23.49,17.6,1.19,0.11,253.44,pass_arrived,93.0,away,766
46776,23.33,17.67,1.47,0.17,256.12,pass_outcome_caught,93.0,away,766
46841,12.26,42.55,0.77,0.05,178.24,pass_forward,21.0,away,766
46846,13.01,42.33,1.73,0.22,143.93,pass_arrived,21.0,away,766
46847,13.2,42.23,1.92,0.21,145.35,pass_outcome_caught,21.0,away,766
46912,10.83,11.01,1.44,0.23,235.9,pass_forward,23.0,away,766
46917,10.47,10.9,0.71,0.05,105.49,pass_arrived,23.0,away,766
46918,10.6,10.92,1.08,0.13,95.11,pass_outcome_caught,23.0,away,766
46983,13.82,25.79,4.49,0.4,193.37,pass_forward,47.0,away,766
46988,13.8,23.01,5.66,0.62,181.24,pass_arrived,47.0,away,766
46989,13.8,22.37,5.83,0.64,179.27,pass_outcome_caught,47.0,away,766
47054,6.76,36.97,3.13,0.28,231.63,pass_forward,43.0,away,766
47059,5.07,35.8,4.2,0.48,225.54,pass_arrived,43.0,away,766
47060,4.69,35.47,4.31,0.5,224.06,pass_outcome_caught,43.0,away,766
47125,27.97,24.15,0.25,0.01,31.24,pass_forward,8.0,home,766
47130,27.91,24.32,0.11,0.05,296.22,pass_arrived,8.0,home,766
47131,27.9,24.35,0.12,0.04,272.65,pass_outcome_caught,8.0,home,766
47196,10.89,9.05,5.17,0.58,217.39,pass_forward,82.0,home,766
47201,9.76,6.65,4.43,0.53,203.19,pass_arrived,82.0,home,766
47202,9.6,6.19,4.24,0.49,200.09,pass_outcome_caught,82.0,home,766
47267,22.96,24.34,0.62,0.05,138.77,pass_forward,61.0,home,766
47272,23.17,24.36,0.45,0.08,33.43,pass_arrived,61.0,home,766
47273,23.23,24.4,0.5,0.07,20.54,pass_outcome_caught,61.0,home,766
47338,24.02,18.64,0.97,0.14,133.72,pass_forward,71.0,home,766
47343,24.29,18.37,0.61,0.05,169.08,pass_arrived,71.0,home,766
47344,24.28,18.32,0.59,0.05,183.59,pass_outcome_caught,71.0,home,766
47409,26.02,27.79,1.79,0.24,113.72,pass_forward,74.0,home,766
47414,26.7,27.14,1.28,0.16,128.52,pass_arrived,74.0,home,766
47415,26.78,27.03,1.13,0.14,131.35,pass_outcome_caught,74.0,home,766
47480,10.18,21.79,4.64,0.56,228.38,pass_forward,19.0,home,766
47485,8.98,20.75,3.41,0.29,232.41,pass_arrived,19.0,home,766
47486,8.45,20.47,3.14,0.6,234.05,pass_outcome_caught,19.0,home,766
47551,16.82,21.77,6.2,0.64,185.5,pass_forward,14.0,home,766
47556,16.55,18.58,5.51,0.65,183.04,pass_arrived,14.0,home,766
47557,16.56,17.93,5.32,0.65,182.64,pass_outcome_caught,14.0,home,766
47622,23.22,17.71,1.88,0.27,150.31,pass_forward,62.0,home,766
47627,23.51,17.03,1.0,0.04,158.7,pass_arrived,62.0,home,766
47628,23.52,16.99,0.83,0.04,162.89,pass_outcome_caught,62.0,home,766
47693,7.17,39.03,6.56,0.67,236.19,pass_forward,11.0,home,766
47698,4.54,37.08,6.25,0.66,227.05,pass_arrived,11.0,home,766
47699,4.11,36.58,6.14,0.66,225.07,pass_outcome_caught,11.0,home,766
47764,17.94,35.02,5.89,0.66,352.25,pass_forward,33.0,home,766
47769,17.87,37.86,4.43,0.47,352.85,pass_arrived,33.0,home,766
47770,17.83,38.29,4.08,0.42,352.1,pass_outcome_caught,33.0,home,766
47835,23.19,23.55,0.53,0.03,183.1,pass_forward,65.0,home,766
47840,22.97,23.17,1.09,0.16,219.34,pass_arrived,65.0,home,766
47841,22.86,23.09,1.24,0.14,224.9,pass_outcome_caught,65.0,home,766
47989,13.13,20.68,2.18,0.32,33.13,pass_forward,94.0,away,790
47993,13.89,21.72,2.14,0.29,37.43,pass_arrived,94.0,away,790
47994,14.06,21.94,2.09,0.28,38.29,pass_outcome_incomplete,94.0,away,790
48059,4.59,12.71,1.56,0.17,213.73,pass_forward,32.0,away,790
48063,4.1,12.54,0.76,0.12,264.04,pass_arrived,32.0,away,790
