time,x,y,speed,direction,event,jerseyNumber,team,frameId,playId
151,26.34,24.13,0.03,85.1,ball_snap,66,1,,94
152,26.4,24.11,0.51,84.14,none,66,1,,94
153,27.33,24.32,0.7,78.22,extra_point_attempt,66,1,,94
154,27.7,24.33,0.23,101.32,extra_point,66,1,,94
151,27.21,29.32,0.02,163.41,ball_snap,89,1,,94
152,27.22,29.3,0.43,40.65,none,89,1,,94
153,27.55,30.19,1.22,20.28,extra_point_attempt,89,1,,94
154,28.1,31.44,1.62,39.96,extra_point,89,1,,94
151,24.34,25.52,0.09,112.89,ball_snap,90,0,,94
152,24.55,25.66,0.7,56.31,none,90,0,,94
153,25.42,26.24,0.57,86.74,extra_point_attempt,90,0,,94
154,25.43,25.94,1.03,188.16,extra_point,90,0,,94
151,24.36,29.31,0.14,108.33,ball_snap,97,0,,94
152,24.76,29.35,1.08,97.25,none,97,0,,94
153,26.33,29.0,0.95,116.1,extra_point_attempt,97,0,,94
154,26.49,28.7,0.31,133.19,extra_point,97,0,,94
151,24.08,27.92,0.02,167.23,ball_snap,95,0,,94
152,24.16,27.88,0.9,108.51,none,95,0,,94
153,25.74,27.36,1.02,114.23,extra_point_attempt,95,0,,94
154,25.97,27.08,0.45,135.17,extra_point,95,0,,94
151,24.53,21.23,0.39,68.01,ball_snap,36,0,,94
152,25.41,21.53,2.27,69.89,none,36,0,,94
153,28.64,22.79,2.62,65.94,extra_point_attempt,36,0,,94
154,30.04,23.54,0.74,58.71,extra_point,36,0,,94
151,19.65,23.29,0.01,82.28,ball_snap,25,0,,94
152,19.67,23.28,0.53,177.0,none,25,0,,94
153,19.76,22.17,1.38,158.29,extra_point_attempt,25,0,,94
154,20.75,20.86,1.72,131.67,extra_point,25,0,,94
151,20.29,27.54,0.02,44.67,ball_snap,50,0,,94
152,20.31,27.54,0.01,81.7,none,50,0,,94
153,20.31,27.54,0.0,180.92,extra_point_attempt,50,0,,94
154,20.31,27.52,0.65,146.52,extra_point,50,0,,94
151,20.28,29.95,0.07,37.57,ball_snap,29,0,,94
152,20.28,29.98,0.22,50.15,none,29,0,,94
153,20.75,30.12,0.66,82.16,extra_point_attempt,29,0,,94
154,21.49,30.08,0.83,121.7,extra_point,29,0,,94
151,24.47,24.9,0.1,43.67,ball_snap,91,0,,94
152,24.66,25.07,0.52,45.61,none,91,0,,94
153,25.11,25.53,0.29,166.96,extra_point_attempt,91,0,,94
154,24.52,25.08,0.71,208.49,extra_point,91,0,,94
151,24.88,23.75,0.12,68.62,ball_snap,57,0,,94
152,25.19,23.78,0.94,80.93,none,57,0,,94
153,26.64,24.02,0.99,96.81,extra_point_attempt,57,0,,94
154,27.13,23.57,0.86,133.88,extra_point,57,0,,94
151,24.39,27.19,0.02,157.29,ball_snap,99,0,,94
152,24.45,27.16,0.67,103.44,none,99,0,,94
153,25.71,26.86,1.12,105.94,extra_point_attempt,99,0,,94
154,26.51,26.57,0.93,108.61,extra_point,99,0,,94
151,24.24,31.0,0.37,59.82,ball_snap,33,0,,94
152,25.15,30.87,2.88,101.34,none,33,0,,94
153,29.78,29.75,4.84,112.39,extra_point_attempt,33,0,,94
154,33.85,27.2,4.56,129.76,extra_point,33,0,,94
223,78.09,5.14,3.26,280.57,none,22,1,,110
224,73.59,5.75,5.56,275.46,kickoff,22,1,,110
225,67.12,6.22,6.85,277.36,none,22,1,,110
226,60.07,7.58,7.33,286.02,none,22,1,,110
227,53.08,10.28,7.6,296.04,none,22,1,,110
228,46.45,14.21,7.68,303.85,kick_received,22,1,,110
229,40.36,18.8,7.19,311.13,none,22,1,,110
230,35.73,23.61,5.3,331.81,none,22,1,,110
231,35.34,27.78,3.61,56.41,first_contact,22,1,,110
232,37.75,30.19,2.43,43.76,tackle,22,1,,110
223,77.6,24.3,3.12,292.75,none,4,1,,110
224,74.4,25.95,3.62,294.35,kickoff,4,1,,110
225,70.97,27.31,4.19,292.07,none,4,1,,110
226,66.64,29.1,4.9,292.2,none,4,1,,110
227,61.92,31.01,5.28,291.5,none,4,1,,110
228,56.81,32.94,5.64,288.64,kick_received,4,1,,110
229,51.25,34.61,5.88,285.86,none,4,1,,110
230,45.53,36.16,5.81,288.06,none,4,1,,110
231,40.27,38.29,5.27,297.24,first_contact,4,1,,110
232,36.18,40.8,3.79,294.87,tackle,4,1,,110
223,78.67,48.27,3.27,257.08,none,38,1,,110
224,73.48,47.29,6.84,261.72,kickoff,38,1,,110
225,65.24,46.32,9.07,263.0,none,38,1,,110
226,55.54,45.08,10.07,262.65,none,38,1,,110
227,45.31,43.74,10.36,262.31,none,38,1,,110
228,35.04,42.34,9.66,263.56,kick_received,38,1,,110
229,26.33,41.58,5.66,262.26,none,38,1,,110
230,24.02,40.91,1.39,169.04,none,38,1,,110
231,26.25,40.4,2.03,98.04,first_contact,38,1,,110
232,27.8,40.27,0.93,116.06,tackle,38,1,,110
223,79.2,45.12,2.75,261.96,none,31,1,,110
224,74.7,44.66,5.92,265.0,kickoff,31,1,,110
225,67.54,44.05,7.78,263.42,none,31,1,,110
226,59.33,42.91,8.39,263.75,none,31,1,,110
227,50.9,42.27,8.39,267.97,none,31,1,,110
228,42.57,42.3,8.0,271.57,kick_received,31,1,,110
229,34.98,42.66,6.28,270.69,none,31,1,,110
230,30.15,42.44,3.13,259.83,none,31,1,,110
231,28.73,41.76,1.36,211.09,first_contact,31,1,,110
232,28.68,40.31,1.1,172.09,tackle,31,1,,110
223,78.8,9.91,3.25,281.16,none,54,1,,110
224,73.86,10.89,6.18,280.64,kickoff,54,1,,110
225,66.77,12.21,7.81,282.41,none,54,1,,110
226,58.67,14.25,8.61,285.31,none,54,1,,110
227,50.2,16.76,8.7,290.58,none,54,1,,110
228,42.49,20.43,8.18,303.48,kick_received,54,1,,110
229,36.53,25.66,7.58,312.21,none,54,1,,110
230,31.29,30.58,6.31,321.98,none,54,1,,110
231,28.82,35.42,3.72,345.05,first_contact,54,1,,110
232,29.02,37.54,1.13,24.36,tackle,54,1,,110
223,79.38,30.93,3.12,272.82,none,32,1,,110
224,74.37,31.14,6.48,272.49,kickoff,32,1,,110
225,66.53,31.51,8.64,273.61,none,32,1,,110
226,57.19,32.22,9.64,273.71,none,32,1,,110
227,47.35,32.73,9.72,273.06,none,32,1,,110
228,37.87,33.34,8.49,278.61,kick_received,32,1,,110
229,30.64,35.19,6.47,282.81,none,32,1,,110
230,25.26,36.1,4.02,280.7,none,32,1,,110
231,22.8,36.76,1.15,227.16,first_contact,32,1,,110
232,24.02,37.11,1.96,74.35,tackle,32,1,,110
223,79.05,13.74,3.28,280.73,none,24,1,,110
224,73.95,14.72,6.46,279.97,kickoff,24,1,,110
225,66.37,15.96,8.43,279.52,none,24,1,,110
226,57.41,17.52,9.22,280.83,none,24,1,,110
227,48.31,19.44,9.1,281.82,none,24,1,,110
228,39.62,21.15,8.45,278.74,kick_received,24,1,,110
229,31.65,22.16,7.22,291.36,none,24,1,,110
230,26.49,26.36,5.88,335.15,none,24,1,,110
231,26.79,32.11,5.25,21.74,first_contact,24,1,,110
232,29.93,35.91,3.5,37.05,tackle,24,1,,110
223,79.19,34.98,2.98,266.31,none,58,1,,110
224,74.4,34.69,6.29,269.2,kickoff,58,1,,110
225,66.71,34.84,8.44,271.81,none,58,1,,110
226,57.61,35.22,9.33,272.11,none,58,1,,110
227,48.15,35.47,9.06,267.6,none,58,1,,110
228,39.58,34.45,8.03,263.67,kick_received,58,1,,110
229,32.19,33.9,6.8,275.84,none,58,1,,110
230,26.13,35.7,5.43,289.96,none,58,1,,110
231,22.02,37.44,3.3,291.04,first_contact,58,1,,110
232,20.0,38.1,0.99,228.98,tackle,58,1,,110
223,79.54,17.9,2.93,280.17,none,43,1,,110
224,74.62,18.82,6.38,279.87,kickoff,43,1,,110
225,67.1,20.06,8.3,279.37,none,43,1,,110
226,58.32,21.52,9.08,280.15,none,43,1,,110
227,49.3,23.32,8.75,288.8,none,43,1,,110
228,41.91,27.2,7.6,308.18,kick_received,43,1,,110
229,37.32,32.4,5.84,310.48,none,43,1,,110
230,32.96,34.66,4.24,293.27,none,43,1,,110
231,29.8,36.11,2.7,263.17,first_contact,43,1,,110
232,30.66,38.94,1.89,25.0,tackle,43,1,,110
223,79.18,40.68,3.11,263.17,none,50,1,,110
224,74.08,40.26,6.46,267.97,kickoff,50,1,,110
225,66.41,40.27,8.25,270.86,none,50,1,,110
226,57.65,40.49,8.95,271.0,none,50,1,,110
227,48.56,40.56,8.99,269.9,none,50,1,,110
228,39.7,40.46,8.4,268.87,kick_received,50,1,,110
229,31.89,40.26,6.13,267.59,none,50,1,,110
230,27.58,39.93,2.74,258.15,none,50,1,,110
231,26.33,39.35,0.82,246.38,first_contact,50,1,,110
232,26.05,39.22,0.3,215.29,tackle,50,1,,110
223,78.9,22.07,3.44,283.19,none,36,1,,110
224,73.9,23.24,6.5,281.63,kickoff,36,1,,110
225,66.21,24.67,8.52,280.29,none,36,1,,110
226,57.22,26.26,9.34,280.4,none,36,1,,110
227,47.91,28.05,9.06,283.77,none,36,1,,110
228,39.78,30.62,7.0,296.23,kick_received,36,1,,110
229,35.42,33.98,4.35,310.51,none,36,1,,110
230,32.94,36.16,2.82,324.86,none,36,1,,110
231,32.3,38.66,2.53,111.78,first_contact,36,1,,110
232,33.02,40.89,1.18,192.94,tackle,36,1,,110
223,60.7,40.22,0.44,214.28,none,97,0,,110
224,59.66,39.89,3.07,258.03,kickoff,97,0,,110
225,54.71,39.09,5.83,264.9,none,97,0,,110
226,48.2,38.88,6.27,266.99,none,97,0,,110
227,42.36,38.37,4.99,258.18,none,97,0,,110
228,38.33,36.89,4.78,252.0,kick_received,97,0,,110
229,33.13,35.58,6.02,266.52,none,97,0,,110
230,26.51,36.24,6.03,282.81,none,97,0,,110
231,21.52,38.11,4.4,290.37,first_contact,97,0,,110
232,18.24,39.19,2.32,274.36,tackle,97,0,,110
223,27.88,15.47,1.72,334.66,none,82,0,,110
224,26.58,17.95,3.81,336.23,kickoff,82,0,,110
225,24.89,22.46,5.53,340.71,none,82,0,,110
226,22.96,28.31,5.77,344.21,none,82,0,,110
227,21.83,33.38,3.77,249.02,none,82,0,,110
228,22.41,35.79,2.66,28.13,kick_received,82,0,,110
229,24.29,38.21,3.01,42.64,none,82,0,,110
230,26.35,39.99,1.33,72.95,none,82,0,,110
231,26.55,39.47,0.26,210.31,first_contact,82,0,,110
232,26.41,39.72,0.16,160.67,tackle,82,0,,110
223,60.51,46.27,0.29,183.36,none,30,0,,110
224,59.78,45.96,2.82,248.37,kickoff,30,0,,110
225,55.24,44.24,5.9,252.95,none,30,0,,110
226,48.6,42.62,7.31,256.93,none,30,0,,110
227,41.12,40.83,7.46,248.07,none,30,0,,110
228,34.92,37.04,6.37,233.44,kick_received,30,0,,110
229,30.83,33.59,4.08,250.52,none,30,0,,110
230,27.49,34.16,2.86,302.13,none,30,0,,110
231,26.16,36.2,1.42,337.18,first_contact,30,0,,110
232,26.13,36.63,0.36,126.2,tackle,30,0,,110
223,28.03,37.81,0.02,269.48,none,88,0,,110
224,27.95,37.78,1.45,249.98,kickoff,88,0,,110
225,25.2,36.77,3.12,249.52,none,88,0,,110
226,22.39,35.71,1.82,254.71,none,88,0,,110
227,21.7,35.73,0.64,192.05,none,88,0,,110
228,22.01,36.69,1.89,15.1,kick_received,88,0,,110
229,22.61,39.41,2.5,11.39,none,88,0,,110
230,23.02,41.28,1.34,77.19,none,88,0,,110
231,24.64,39.99,1.53,129.36,first_contact,88,0,,110
232,25.26,39.53,0.51,68.61,tackle,88,0,,110
223,35.24,26.84,0.23,51.2,none,50,0,,110
224,35.34,27.38,1.61,1.78,kickoff,50,0,,110
225,35.32,30.04,3.06,10.12,none,50,0,,110
226,36.59,33.27,3.43,33.65,none,50,0,,110
227,38.85,35.6,1.43,118.49,none,50,0,,110
228,37.84,35.32,2.48,254.55,kick_received,50,0,,110
229,34.22,34.55,3.92,274.28,none,50,0,,110
230,30.24,35.91,3.32,290.09,none,50,0,,110
231,28.07,36.67,1.61,297.73,first_contact,50,0,,110
232,27.31,37.39,0.44,236.36,tackle,50,0,,110
223,60.59,12.98,0.72,290.32,none,57,0,,110
224,59.01,13.28,3.56,281.76,kickoff,57,0,,110
225,53.69,14.48,6.31,284.52,none,57,0,,110
226,46.96,16.44,6.69,290.69,none,57,0,,110
227,41.3,19.19,5.65,300.08,none,57,0,,110
228,37.1,21.96,4.84,293.94,kick_received,57,0,,110
229,32.37,23.16,4.98,294.06,none,57,0,,110
230,28.31,26.21,4.74,300.2,none,57,0,,110
231,28.8,31.33,5.17,22.82,first_contact,57,0,,110
232,32.07,35.47,4.6,45.94,tackle,57,0,,110
223,14.07,23.06,1.02,350.35,none,31,0,,110
224,14.16,24.95,2.93,42.17,kickoff,31,0,,110
225,14.75,28.8,4.07,7.06,none,31,0,,110
226,15.03,32.9,3.52,318.97,none,31,0,,110
227,14.31,35.77,2.75,149.14,none,31,0,,110
228,15.62,38.38,3.42,39.14,kick_received,31,0,,110
229,18.53,40.9,3.03,68.12,none,31,0,,110
230,20.94,40.62,2.05,116.57,none,31,0,,110
231,22.19,39.42,1.35,104.65,first_contact,31,0,,110
232,23.46,39.87,1.15,61.5,tackle,31,0,,110
223,60.82,32.2,0.39,249.92,none,47,0,,110
224,59.85,32.05,3.04,265.31,kickoff,47,0,,110
225,54.73,31.79,6.15,268.41,none,47,0,,110
226,47.72,31.66,6.81,266.08,none,47,0,,110
227,41.31,30.88,5.38,266.69,none,47,0,,110
228,37.04,31.13,3.59,295.01,kick_received,47,0,,110
229,34.8,33.68,3.35,315.54,none,47,0,,110
230,32.27,35.79,2.98,319.85,none,47,0,,110
231,31.17,38.33,3.02,145.71,first_contact,47,0,,110
232,32.36,41.5,1.78,31.75,tackle,47,0,,110
223,60.52,4.76,0.84,273.6,none,38,0,,110
224,58.78,5.14,3.42,287.67,kickoff,38,0,,110
225,54.02,6.94,6.12,293.65,none,38,0,,110
226,47.72,10.04,7.06,301.58,none,38,0,,110
227,42.15,14.35,6.51,317.87,none,38,0,,110
228,39.06,19.53,5.56,336.26,kick_received,38,0,,110
229,37.45,24.44,4.54,330.56,none,38,0,,110
230,34.71,27.32,2.68,324.24,none,38,0,,110
231,34.46,28.86,2.32,61.96,first_contact,38,0,,110
232,36.61,31.21,2.07,40.73,tackle,38,0,,110
223,7.15,33.46,1.34,16.58,none,17,0,,110
224,7.53,35.35,1.76,145.81,kickoff,17,0,,110
225,7.31,36.77,0.64,250.71,none,17,0,,110
226,7.46,36.75,0.96,51.97,none,17,0,,110
227,8.75,38.05,2.28,43.88,none,17,0,,110
228,10.64,39.87,3.12,73.87,kick_received,17,0,,110
229,14.78,39.42,5.54,99.67,none,17,0,,110
230,21.38,38.31,6.04,86.31,none,17,0,,110
231,26.56,40.02,3.83,76.72,first_contact,17,0,,110
232,28.82,39.96,1.41,111.75,tackle,17,0,,110
223,60.71,19.61,0.41,269.56,none,26,0,,110
224,59.73,19.77,2.89,279.84,kickoff,26,0,,110
225,54.99,20.59,5.9,281.04,none,26,0,,110
226,48.29,22.06,6.83,287.29,none,26,0,,110
227,42.15,24.66,5.8,302.9,none,26,0,,110
228,38.62,28.2,4.44,325.53,kick_received,26,0,,110
229,36.93,31.9,4.22,323.59,none,26,0,,110
230,33.53,34.78,4.11,293.48,none,26,0,,110
231,29.7,35.28,2.71,285.12,first_contact,26,0,,110
232,28.35,36.17,1.03,323.99,tackle,26,0,,110
265,29.75,24.09,0.15,246.12,none,98,1,,134
266,29.47,24.17,1.0,311.42,ball_snap,98,1,,134
267,28.44,25.65,2.67,278.35,handoff,98,1,,134
268,28.9,29.24,3.34,20.9,first_contact,98,1,,134
269,30.64,31.71,2.04,40.41,tackle,98,1,,134
265,29.83,36.36,0.12,189.16,none,94,1,,134
266,29.64,36.33,0.86,281.52,ball_snap,94,1,,134
267,28.21,36.78,1.16,301.18,handoff,94,1,,134
268,27.79,37.42,0.74,127.75,first_contact,94,1,,134
269,28.68,37.98,1.08,60.22,tackle,94,1,,134
265,32.76,29.13,0.16,300.17,none,26,1,,134
266,32.6,29.21,0.45,323.12,ball_snap,26,1,,134
267,32.34,30.01,1.44,147.21,handoff,26,1,,134
268,32.95,31.94,1.8,41.43,first_contact,26,1,,134
269,34.46,32.48,1.5,124.58,tackle,26,1,,134
265,30.73,15.1,0.03,126.49,none,22,1,,134
266,30.75,15.09,0.56,74.61,ball_snap,22,1,,134
267,31.88,15.66,2.5,58.18,handoff,22,1,,134
268,34.89,17.69,3.38,56.19,first_contact,22,1,,134
269,37.38,19.32,2.08,53.9,tackle,22,1,,134
265,29.94,30.15,0.11,155.78,none,90,1,,134
266,29.79,30.23,0.32,293.6,ball_snap,90,1,,134
267,29.48,30.49,0.95,210.17,handoff,90,1,,134
268,29.61,32.11,1.48,354.83,first_contact,90,1,,134
269,29.26,33.31,0.6,283.04,tackle,90,1,,134
265,29.9,27.09,0.09,239.29,none,95,1,,134
266,29.89,27.19,0.81,176.75,ball_snap,95,1,,134
267,29.97,28.78,2.28,4.35,handoff,95,1,,134
268,30.17,31.62,2.32,214.74,first_contact,95,1,,134
269,29.98,33.35,1.38,107.72,tackle,95,1,,134
265,32.33,32.46,0.14,246.76,none,52,1,,134
266,32.15,32.79,1.13,328.58,ball_snap,52,1,,134
267,31.03,34.36,2.1,312.3,handoff,52,1,,134
268,29.2,35.5,1.18,239.52,first_contact,52,1,,134
269,30.39,36.08,2.01,87.11,tackle,52,1,,134
265,36.02,37.49,1.61,183.66,none,23,1,,134
266,35.83,34.09,5.18,183.3,ball_snap,23,1,,134
267,35.46,27.35,6.5,184.76,handoff,23,1,,134
268,34.71,21.37,4.84,188.43,first_contact,23,1,,134
269,34.18,17.76,2.46,174.64,tackle,23,1,,134
265,29.9,32.44,0.1,307.72,none,99,1,,134
266,29.82,32.58,0.45,328.94,ball_snap,99,1,,134
267,29.41,33.16,0.64,274.98,handoff,99,1,,134
268,28.77,32.51,1.43,179.28,first_contact,99,1,,134
269,29.73,30.52,2.01,146.6,tackle,99,1,,134
265,46.18,28.64,0.85,121.95,none,20,1,,134
266,46.71,27.99,1.13,149.91,ball_snap,20,1,,134
267,47.34,26.72,0.87,118.14,handoff,20,1,,134
268,47.75,27.13,1.79,300.69,first_contact,20,1,,134
269,45.44,29.52,3.77,301.19,tackle,20,1,,134
265,34.06,35.34,0.77,339.37,none,31,1,,134
266,33.96,35.56,0.64,332.86,ball_snap,31,1,,134
267,33.3,36.56,1.72,319.14,handoff,31,1,,134
268,31.89,38.02,1.24,334.64,first_contact,31,1,,134
269,32.12,38.75,0.74,17.31,tackle,31,1,,134
265,28.23,14.95,0.1,122.02,none,15,0,,134
266,28.53,15.04,1.1,68.95,ball_snap,15,0,,134
267,30.36,15.9,3.22,58.52,handoff,15,0,,134
268,33.89,18.37,4.0,56.21,first_contact,15,0,,134
269,36.85,20.24,2.31,52.42,tackle,15,0,,134
265,27.48,29.51,0.02,136.71,none,2,0,,134
266,27.45,29.54,1.27,297.0,ball_snap,2,0,,134
267,25.04,30.65,3.26,282.67,handoff,2,0,,134
268,21.34,30.71,2.64,257.15,first_contact,2,0,,134
269,20.07,29.82,1.02,178.68,tackle,2,0,,134
265,27.94,28.02,0.19,74.4,none,63,0,,134
266,28.19,28.24,1.46,51.14,ball_snap,63,0,,134
267,30.22,29.87,2.63,45.41,handoff,63,0,,134
268,31.78,31.81,2.05,48.51,first_contact,63,0,,134
269,33.37,32.54,1.63,93.43,tackle,63,0,,134
265,28.24,29.49,0.1,55.95,none,67,0,,134
266,28.31,29.71,0.75,15.86,ball_snap,67,0,,134
267,28.66,30.89,1.29,11.48,handoff,67,0,,134
268,28.75,32.25,1.41,319.58,first_contact,67,0,,134
269,28.5,33.53,0.54,325.17,tackle,67,0,,134
265,27.9,32.79,0.12,203.41,none,74,0,,134
266,28.04,32.91,0.72,46.5,ball_snap,74,0,,134
267,28.87,33.83,1.12,54.58,handoff,74,0,,134
268,28.7,34.91,1.12,283.87,first_contact,74,0,,134
269,28.84,36.08,1.25,33.95,tackle,74,0,,134
265,27.69,34.14,0.21,161.36,none,88,0,,134
266,27.85,34.44,0.88,82.92,ball_snap,88,0,,134
267,27.9,35.84,1.31,346.02,handoff,88,0,,134
268,27.3,36.91,0.88,185.4,first_contact,88,0,,134
269,28.01,37.44,1.04,80.57,tackle,88,0,,134
265,27.19,37.87,2.55,182.74,none,11,0,,134
266,26.46,33.35,6.26,193.13,ball_snap,11,0,,134
267,24.47,25.86,7.6,185.48,handoff,11,0,,134
268,25.19,18.51,6.1,156.57,first_contact,11,0,,134
269,28.85,14.95,4.14,109.97,tackle,11,0,,134
265,24.66,32.05,0.02,101.58,none,44,0,,134
266,24.7,32.1,1.68,42.12,ball_snap,44,0,,134
267,27.11,34.63,4.09,46.34,handoff,44,0,,134
268,30.35,37.45,2.78,50.35,first_contact,44,0,,134
269,31.37,38.23,0.78,65.13,tackle,44,0,,134
265,21.41,29.39,0.02,124.35,none,28,0,,134
266,21.46,29.44,1.38,43.44,ball_snap,28,0,,134
267,23.59,31.3,3.62,66.48,handoff,28,0,,134
268,27.92,31.99,3.54,83.94,first_contact,28,0,,134
269,30.45,32.27,1.64,65.33,tackle,28,0,,134
265,27.64,31.82,0.21,70.9,none,75,0,,134
266,28.04,31.38,0.88,94.5,ball_snap,75,0,,134
267,29.37,31.86,2.03,50.54,handoff,75,0,,134
268,30.94,34.07,3.1,26.83,first_contact,75,0,,134
269,32.19,37.24,2.76,27.26,tackle,75,0,,134
265,27.92,26.27,0.23,59.81,none,77,0,,134
266,28.11,26.64,1.19,24.48,ball_snap,77,0,,134
267,28.89,28.47,2.35,19.51,handoff,77,0,,134
268,29.63,30.99,2.2,15.32,first_contact,77,0,,134
269,30.05,32.63,1.18,17.03,tackle,77,0,,134
298,32.04,22.49,0.11,279.5,none,98,1,,155
299,31.75,22.56,0.84,284.11,ball_snap,98,1,,155
300,30.58,22.9,0.94,181.58,handoff,98,1,,155
301,32.33,24.0,3.23,56.7,none,98,1,,155
302,35.92,26.38,4.98,63.9,none,98,1,,155
303,41.27,28.17,6.02,81.68,first_contact,98,1,,155
304,47.68,28.11,5.8,91.67,tackle,98,1,,155
298,31.65,35.46,0.06,173.78,none,94,1,,155
299,31.45,35.49,1.16,293.03,ball_snap,94,1,,155
300,29.66,36.48,1.64,261.08,handoff,94,1,,155
301,30.22,38.18,2.64,38.86,none,94,1,,155
302,33.07,40.42,4.77,61.93,none,94,1,,155
303,38.62,42.42,6.18,82.14,first_contact,94,1,,155
304,45.07,41.98,5.9,105.72,tackle,94,1,,155
298,34.68,30.3,0.22,321.18,none,26,1,,155
299,34.35,30.54,0.78,308.4,ball_snap,26,1,,155
300,33.55,31.24,0.44,222.86,handoff,26,1,,155
301,34.36,30.24,1.77,136.51,none,26,1,,155
302,36.0,28.84,2.71,119.09,none,26,1,,155
303,39.14,27.67,3.82,99.63,first_contact,26,1,,155
304,43.46,27.68,4.31,83.66,tackle,26,1,,155
298,38.64,16.37,0.51,38.28,none,22,1,,155
299,38.95,16.51,0.82,45.96,ball_snap,22,1,,155
300,39.67,17.68,2.31,147.77,handoff,22,1,,155
301,39.03,21.08,4.06,214.56,none,22,1,,155
302,39.84,25.63,5.06,36.54,none,22,1,,155
303,45.0,28.75,6.03,68.62,first_contact,22,1,,155
304,50.69,30.09,4.35,78.58,tackle,22,1,,155
298,31.83,29.13,0.05,103.93,none,90,1,,155
299,31.83,29.26,1.17,347.98,ball_snap,90,1,,155
300,31.36,31.39,1.43,250.78,handoff,90,1,,155
301,31.81,31.97,1.62,61.55,none,90,1,,155
302,34.29,32.82,3.79,81.14,none,90,1,,155
303,39.24,32.94,5.4,93.49,first_contact,90,1,,155
304,44.93,32.22,5.16,96.81,tackle,90,1,,155
298,31.9,25.49,0.02,163.68,none,95,1,,155
299,31.83,25.51,0.97,265.67,ball_snap,95,1,,155
300,30.0,25.2,1.4,255.1,handoff,95,1,,155
301,29.28,24.93,0.97,164.25,none,95,1,,155
302,30.12,26.76,2.83,48.14,none,95,1,,155
303,33.51,28.33,3.88,78.87,first_contact,95,1,,155
304,37.53,28.28,3.69,90.35,tackle,95,1,,155
298,33.19,27.1,1.66,277.76,none,52,1,,155
299,31.25,27.38,2.39,296.55,ball_snap,52,1,,155
300,29.04,29.38,3.33,325.19,handoff,52,1,,155
301,27.53,32.66,2.45,309.23,none,52,1,,155
302,27.74,33.93,2.15,59.64,none,52,1,,155
303,31.22,34.47,4.31,85.09,first_contact,52,1,,155
304,36.18,34.62,4.86,89.72,tackle,52,1,,155
298,38.03,39.6,0.32,72.79,none,23,1,,155
299,38.42,39.66,1.0,77.94,ball_snap,23,1,,155
300,40.04,40.12,1.84,63.36,handoff,23,1,,155
301,41.49,41.21,1.26,73.3,none,23,1,,155
302,42.54,40.74,3.02,118.1,none,23,1,,155
303,46.81,38.38,5.35,117.18,first_contact,23,1,,155
304,51.86,35.98,4.49,113.88,tackle,23,1,,155
298,31.76,31.93,0.06,282.74,none,99,1,,155
299,31.63,31.92,1.06,258.4,ball_snap,99,1,,155
300,29.68,31.49,1.77,256.54,handoff,99,1,,155
301,28.32,31.08,1.3,231.96,none,99,1,,155
302,27.68,29.96,1.07,167.78,none,99,1,,155
303,28.81,29.29,2.29,105.21,first_contact,99,1,,155
304,32.06,28.84,3.61,96.78,tackle,99,1,,155
298,48.43,29.13,0.63,87.89,none,20,1,,155
299,48.84,29.31,0.7,56.92,ball_snap,20,1,,155
300,49.64,29.93,1.21,63.62,handoff,20,1,,155
301,49.6,31.46,2.4,330.79,none,20,1,,155
302,47.42,33.76,1.65,273.09,none,20,1,,155
303,47.18,32.27,2.31,145.22,first_contact,20,1,,155
304,50.04,30.6,2.37,108.47,tackle,20,1,,155
298,35.53,22.83,0.89,324.96,none,31,1,,155
299,35.04,23.46,0.82,327.57,ball_snap,31,1,,155
300,34.65,24.32,1.97,315.26,handoff,31,1,,155
301,34.67,27.38,3.12,16.69,none,31,1,,155
302,36.42,29.98,2.22,46.15,none,31,1,,155
303,37.57,30.57,0.78,100.08,first_contact,31,1,,155
304,37.91,29.99,0.58,136.57,tackle,31,1,,155
298,30.02,18.56,0.04,180.8,none,15,0,,155
299,30.07,18.61,1.68,32.12,ball_snap,15,0,,155
300,31.77,21.66,4.65,25.82,handoff,15,0,,155
301,34.01,26.69,4.73,34.61,none,15,0,,155
302,37.12,29.29,4.14,68.51,none,15,0,,155
303,41.55,29.72,4.77,93.78,first_contact,15,0,,155
304,46.53,28.72,4.37,98.24,tackle,15,0,,155
298,29.42,29.54,0.05,168.29,none,2,0,,155
299,29.26,29.62,1.67,294.06,ball_snap,2,0,,155
300,26.26,30.86,3.53,284.7,handoff,2,0,,155
301,22.66,31.28,2.85,274.09,none,2,0,,155
302,20.69,31.37,0.81,236.43,none,2,0,,155
303,21.24,31.21,1.42,105.14,first_contact,2,0,,155
304,23.36,30.68,2.76,103.01,tackle,2,0,,155
298,29.81,28.03,0.11,199.1,none,63,0,,155
299,29.95,28.33,1.54,34.92,ball_snap,63,0,,155
300,31.69,30.42,2.45,59.35,handoff,63,0,,155
301,33.93,30.62,1.92,107.08,none,63,0,,155
302,35.32,29.51,1.77,124.75,none,63,0,,155
303,36.92,28.61,2.23,113.86,first_contact,63,0,,155
304,39.39,27.75,2.44,103.69,tackle,63,0,,155
298,30.4,29.56,0.04,215.89,none,67,0,,155
299,30.42,29.63,0.78,9.46,ball_snap,67,0,,155
300,30.6,31.08,1.15,7.58,handoff,67,0,,155
301,30.8,31.82,1.44,45.25,none,67,0,,155
302,32.75,33.05,2.72,68.21,none,67,0,,155
303,35.78,33.68,3.04,88.86,first_contact,67,0,,155
