time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
104,25,0,16,10,0,10,1,9.37,23.67,0.89,273.93
104,29,0,16,10,0,10,1,9.43,24.15,1.2,175.2
104,91,0,16,10,0,11,0,12.97,24.96,1.39,243.86
104,57,0,16,10,0,11,0,15.32,26.89,2.33,179.01
104,99,0,16,10,0,10,1,9.82,21.18,1.85,296.14
104,33,0,16,10,0,10,1,10.04,24.84,1.78,239.37
104,76,1,16,9,1,11,0,11.24,28.86,1.9,238.09
151,76,1,0,9,1,11,0,25.35,27.11,0.06,146.85
151,77,1,0,9,1,11,0,25.78,27.96,0.09,216.78
151,44,1,0,9,1,11,0,24.75,26.45,0.27,99.32
151,86,1,0,10,0,11,0,27.62,23.87,0.01,283.04
151,4,1,0,3,7,0,11,35.72,23.93,0.18,295.59
151,6,1,0,10,0,7,4,33.15,27.05,0.01,151.13
151,68,1,0,9,1,11,0,25.47,25.67,0.07,68.68
151,79,1,0,9,1,11,0,25.72,24.82,0.03,197.27
151,63,1,0,9,1,11,0,25.63,28.86,0.26,107.14
151,66,1,0,10,0,11,0,26.34,24.13,0.03,85.1
151,89,1,0,9,1,11,0,27.21,29.32,0.02,163.41
151,90,0,0,10,0,10,1,24.34,25.52,0.09,112.89
151,97,0,0,10,0,10,1,24.36,29.31,0.14,108.33
151,95,0,0,10,0,10,1,24.08,27.92,0.02,167.23
151,36,0,0,10,0,9,2,24.53,21.23,0.39,68.01
151,25,0,0,10,0,9,2,19.65,23.29,0.01,82.28
151,50,0,0,10,0,9,2,20.29,27.54,0.02,44.67
151,29,0,0,10,0,9,2,20.28,29.95,0.07,37.57
151,91,0,0,10,0,10,1,24.47,24.9,0.1,43.67
151,57,0,0,10,0,10,1,24.88,23.75,0.12,68.62
151,99,0,0,10,0,10,1,24.39,27.19,0.02,157.29
151,33,0,0,10,0,10,1,24.24,31.0,0.37,59.82
152,76,1,16,9,1,11,0,25.56,27.1,0.74,100.77
152,77,1,16,9,1,11,0,25.83,27.87,0.32,117.68
152,44,1,16,9,1,11,0,25.19,26.39,0.28,50.4
152,86,1,16,10,0,11,0,27.62,23.86,0.14,135.69
152,4,1,16,6,4,0,11,35.32,24.19,1.57,297.66
152,6,1,16,10,0,8,3,33.15,27.04,0.01,160.14
152,68,1,16,10,0,11,0,25.65,25.77,0.54,61.47
152,79,1,16,10,0,11,0,25.72,24.81,0.25,66.09
152,63,1,16,9,1,11,0,26.07,28.77,0.67,109.65
152,66,1,16,10,0,11,0,26.4,24.11,0.51,84.14
152,89,1,16,10,0,11,0,27.22,29.3,0.43,40.65
152,90,0,16,10,0,10,1,24.55,25.66,0.7,56.31
152,97,0,16,10,0,10,1,24.76,29.35,1.08,97.25
152,95,0,16,10,0,10,1,24.16,27.88,0.9,108.51
152,36,0,16,10,0,10,1,25.41,21.53,2.27,69.89
152,25,0,16,10,0,9,2,19.67,23.28,0.53,177.0
152,50,0,16,10,0,9,2,20.31,27.54,0.01,81.7
152,29,0,16,10,0,9,2,20.28,29.98,0.22,50.15
152,91,0,16,10,0,10,1,24.66,25.07,0.52,45.61
152,57,0,16,10,0,10,1,25.19,23.78,0.94,80.93
152,99,0,16,10,0,10,1,24.45,27.16,0.67,103.44
152,33,0,16,10,0,10,1,25.15,30.87,2.88,101.34
153,76,1,2,10,0,11,0,26.72,26.84,0.84,100.16
153,77,1,2,10,0,11,0,26.35,27.73,0.39,85.14
153,44,1,2,10,0,11,0,25.17,26.8,0.31,66.62
153,86,1,2,10,0,11,0,27.85,23.68,0.26,107.32
153,4,1,2,10,0,8,3,33.0,25.29,1.91,287.62
153,6,1,2,10,0,8,3,33.16,27.03,0.01,119.35
153,68,1,2,10,0,11,0,26.35,26.13,0.54,81.21
153,79,1,2,10,0,11,0,26.14,25.11,0.47,70.63
153,63,1,2,10,0,11,0,26.82,28.45,0.54,103.8
153,66,1,2,10,0,11,0,27.33,24.32,0.7,78.22
153,89,1,2,10,0,10,1,27.55,30.19,1.22,20.28
153,90,0,2,10,0,11,0,25.42,26.24,0.57,86.74
153,97,0,2,10,0,11,0,26.33,29.0,0.95,116.1
153,95,0,2,10,0,11,0,25.74,27.36,1.02,114.23
153,36,0,2,9,1,11,0,28.64,22.79,2.62,65.94
153,25,0,2,9,1,8,3,19.76,22.17,1.38,158.29
153,50,0,2,10,0,9,2,20.31,27.54,0.0,180.92
153,29,0,2,9,1,9,2,20.75,30.12,0.66,82.16
153,91,0,2,10,0,11,0,25.11,25.53,0.29,166.96
153,57,0,2,10,0,11,0,26.64,24.02,0.99,96.81
153,99,0,2,10,0,11,0,25.71,26.86,1.12,105.94
153,33,0,2,9,1,11,0,29.78,29.75,4.84,112.39
154,76,1,1,10,0,11,0,27.19,26.82,0.43,85.73
154,77,1,1,10,0,11,0,26.5,27.89,0.56,277.94
154,44,1,1,10,0,11,0,25.67,26.42,0.86,130.77
154,86,1,1,10,0,11,0,28.09,23.74,0.26,56.5
154,4,1,1,10,0,8,3,31.86,25.35,0.44,226.85
154,6,1,1,10,0,8,3,33.16,27.03,0.01,122.94
154,68,1,1,10,0,11,0,26.69,25.99,0.45,127.46
154,79,1,1,10,0,11,0,26.54,25.05,0.38,127.0
154,63,1,1,10,0,11,0,27.09,28.48,0.4,40.3
154,66,1,1,10,0,11,0,27.7,24.33,0.23,101.32
154,89,1,1,10,0,10,1,28.1,31.44,1.62,39.96
154,90,0,1,10,0,11,0,25.43,25.94,1.03,188.16
154,97,0,1,10,0,11,0,26.49,28.7,0.31,133.19
154,95,0,1,10,0,11,0,25.97,27.08,0.45,135.17
154,36,0,1,8,2,11,0,30.04,23.54,0.74,58.71
154,25,0,1,9,1,8,3,20.75,20.86,1.72,131.67
154,50,0,1,8,2,9,2,20.31,27.52,0.65,146.52
154,29,0,1,8,2,9,2,21.49,30.08,0.83,121.7
154,91,0,1,10,0,11,0,24.52,25.08,0.71,208.49
154,57,0,1,10,0,11,0,27.13,23.57,0.86,133.88
154,99,0,1,10,0,11,0,26.51,26.57,0.93,108.61
154,33,0,1,7,3,11,0,33.85,27.2,4.56,129.76
223,22,1,16,2,8,0,11,78.09,5.14,3.26,280.57
223,4,1,16,3,7,0,11,77.6,24.3,3.12,292.75
223,38,1,16,2,8,0,11,78.67,48.27,3.27,257.08
223,31,1,16,2,8,0,11,79.2,45.12,2.75,261.96
223,54,1,16,3,7,0,11,78.8,9.91,3.25,281.16
223,32,1,16,4,6,0,11,79.38,30.93,3.12,272.82
223,24,1,16,4,6,0,11,79.05,13.74,3.28,280.73
223,58,1,16,2,8,0,11,79.19,34.98,2.98,266.31
223,43,1,16,4,6,0,11,79.54,17.9,2.93,280.17
223,50,1,16,4,6,0,11,79.18,40.68,3.11,263.17
223,36,1,16,4,6,0,11,78.9,22.07,3.44,283.19
223,97,0,16,2,8,0,11,60.7,40.22,0.44,214.28
223,82,0,16,0,10,0,11,27.88,15.47,1.72,334.66
223,30,0,16,1,9,0,11,60.51,46.27,0.29,183.36
223,88,0,16,0,10,0,11,28.03,37.81,0.02,269.48
223,50,0,16,0,10,0,11,35.24,26.84,0.23,51.2
223,57,0,16,2,8,0,11,60.59,12.98,0.72,290.32
223,31,0,16,0,10,0,11,14.07,23.06,1.02,350.35
223,47,0,16,1,9,0,11,60.82,32.2,0.39,249.92
223,38,0,16,1,9,0,11,60.52,4.76,0.84,273.6
223,17,0,16,0,10,0,11,7.15,33.46,1.34,16.58
223,26,0,16,1,9,0,11,60.71,19.61,0.41,269.56
224,22,1,12,2,8,0,11,73.59,5.75,5.56,275.46
224,4,1,12,4,6,0,11,74.4,25.95,3.62,294.35
224,38,1,12,2,8,0,11,73.48,47.29,6.84,261.72
224,31,1,12,3,7,0,11,74.7,44.66,5.92,265.0
224,54,1,12,3,7,0,11,73.86,10.89,6.18,280.64
224,32,1,12,4,6,0,11,74.37,31.14,6.48,272.49
224,24,1,12,4,6,0,11,73.95,14.72,6.46,279.97
224,58,1,12,4,6,0,11,74.4,34.69,6.29,269.2
224,43,1,12,4,6,0,11,74.62,18.82,6.38,279.87
224,50,1,12,4,6,0,11,74.08,40.26,6.46,267.97
224,36,1,12,4,6,0,11,73.9,23.24,6.5,281.63
224,97,0,12,2,8,0,11,59.66,39.89,3.07,258.03
224,82,0,12,0,10,0,11,26.58,17.95,3.81,336.23
224,30,0,12,1,9,0,11,59.78,45.96,2.82,248.37
224,88,0,12,0,10,0,11,27.95,37.78,1.45,249.98
224,50,0,12,0,10,0,11,35.34,27.38,1.61,1.78
224,57,0,12,2,8,0,11,59.01,13.28,3.56,281.76
224,31,0,12,0,10,0,11,14.16,24.95,2.93,42.17
224,47,0,12,1,9,0,11,59.85,32.05,3.04,265.31
224,38,0,12,1,9,0,11,58.78,5.14,3.42,287.67
224,17,0,12,0,10,0,11,7.53,35.35,1.76,145.81
224,26,0,12,1,9,0,11,59.73,19.77,2.89,279.84
225,22,1,16,2,8,0,11,67.12,6.22,6.85,277.36
225,4,1,16,4,6,0,11,70.97,27.31,4.19,292.07
225,38,1,16,2,8,0,11,65.24,46.32,9.07,263.0
225,31,1,16,3,7,0,11,67.54,44.05,7.78,263.42
225,54,1,16,3,7,0,11,66.77,12.21,7.81,282.41
225,32,1,16,4,6,0,11,66.53,31.51,8.64,273.61
225,24,1,16,4,6,0,11,66.37,15.96,8.43,279.52
225,58,1,16,4,6,0,11,66.71,34.84,8.44,271.81
225,43,1,16,4,6,0,11,67.1,20.06,8.3,279.37
225,50,1,16,4,6,0,11,66.41,40.27,8.25,270.86
225,36,1,16,4,6,0,11,66.21,24.67,8.52,280.29
225,97,0,16,2,8,0,11,54.71,39.09,5.83,264.9
225,82,0,16,0,10,0,11,24.89,22.46,5.53,340.71
225,30,0,16,1,9,0,11,55.24,44.24,5.9,252.95
225,88,0,16,0,10,0,11,25.2,36.77,3.12,249.52
225,50,0,16,0,10,0,11,35.32,30.04,3.06,10.12
225,57,0,16,2,8,0,11,53.69,14.48,6.31,284.52
225,31,0,16,0,10,0,11,14.75,28.8,4.07,7.06
225,47,0,16,1,9,0,11,54.73,31.79,6.15,268.41
225,38,0,16,1,9,0,11,54.02,6.94,6.12,293.65
225,17,0,16,0,10,0,11,7.31,36.77,0.64,250.71
225,26,0,16,1,9,0,11,54.99,20.59,5.9,281.04
226,22,1,16,1,9,0,11,60.07,7.58,7.33,286.02
226,4,1,16,2,8,0,11,66.64,29.1,4.9,292.2
226,38,1,16,2,8,2,9,55.54,45.08,10.07,262.65
226,31,1,16,3,7,0,11,59.33,42.91,8.39,263.75
226,54,1,16,3,7,0,11,58.67,14.25,8.61,285.31
226,32,1,16,4,6,1,10,57.19,32.22,9.64,273.71
226,24,1,16,3,7,0,11,57.41,17.52,9.22,280.83
226,58,1,16,4,6,0,11,57.61,35.22,9.33,272.11
226,43,1,16,3,7,0,11,58.32,21.52,9.08,280.15
226,50,1,16,4,6,2,9,57.65,40.49,8.95,271.0
226,36,1,16,5,5,1,10,57.22,26.26,9.34,280.4
226,97,0,16,2,8,2,9,48.2,38.88,6.27,266.99
226,82,0,16,2,8,0,11,22.96,28.31,5.77,344.21
226,30,0,16,1,9,2,9,48.6,42.62,7.31,256.93
226,88,0,16,2,8,0,11,22.39,35.71,1.82,254.71
226,50,0,16,0,10,0,11,36.59,33.27,3.43,33.65
226,57,0,16,2,8,0,11,46.96,16.44,6.69,290.69
226,31,0,16,3,7,0,11,15.03,32.9,3.52,318.97
226,47,0,16,2,8,1,10,47.72,31.66,6.81,266.08
226,38,0,16,1,9,0,11,47.72,10.04,7.06,301.58
226,17,0,16,1,9,0,11,7.46,36.75,0.96,51.97
226,26,0,16,2,8,1,10,48.29,22.06,6.83,287.29
227,22,1,16,1,9,0,11,53.08,10.28,7.6,296.04
227,4,1,16,0,10,0,11,61.92,31.01,5.28,291.5
227,38,1,16,3,7,2,9,45.31,43.74,10.36,262.31
227,31,1,16,3,7,2,9,50.9,42.27,8.39,267.97
227,54,1,16,3,7,2,9,50.2,16.76,8.7,290.58
227,32,1,16,4,6,4,7,47.35,32.73,9.72,273.06
227,24,1,16,3,7,3,8,48.31,19.44,9.1,281.82
227,58,1,16,5,5,4,7,48.15,35.47,9.06,267.6
227,43,1,16,4,6,2,9,49.3,23.32,8.75,288.8
227,50,1,16,4,6,2,9,48.56,40.56,8.99,269.9
227,36,1,16,4,6,2,9,47.91,28.05,9.06,283.77
227,97,0,16,3,7,5,6,42.36,38.37,4.99,258.18
227,82,0,16,2,8,0,11,21.83,33.38,3.77,249.02
227,30,0,16,3,7,4,7,41.12,40.83,7.46,248.07
227,88,0,16,2,8,0,11,21.7,35.73,0.64,192.05
227,50,0,16,3,7,2,9,38.85,35.6,1.43,118.49
227,57,0,16,2,8,3,8,41.3,19.19,5.65,300.08
227,31,0,16,3,7,0,11,14.31,35.77,2.75,149.14
227,47,0,16,4,6,3,8,41.31,30.88,5.38,266.69
227,38,0,16,1,9,2,9,42.15,14.35,6.51,317.87
227,17,0,16,1,9,0,11,8.75,38.05,2.28,43.88
227,26,0,16,2,8,4,7,42.15,24.66,5.8,302.9
228,22,1,11,2,8,1,10,46.45,14.21,7.68,303.85
228,4,1,11,0,10,0,11,56.81,32.94,5.64,288.64
228,38,1,11,4,6,3,8,35.04,42.34,9.66,263.56
228,31,1,11,3,7,3,8,42.57,42.3,8.0,271.57
228,54,1,11,3,7,3,8,42.49,20.43,8.18,303.48
228,32,1,11,5,5,5,6,37.87,33.34,8.49,278.61
228,24,1,11,4,6,3,8,39.62,21.15,8.45,278.74
228,58,1,11,6,4,5,6,39.58,34.45,8.03,263.67
228,43,1,11,5,5,5,6,41.91,27.2,7.6,308.18
228,50,1,11,5,5,4,7,39.7,40.46,8.4,268.87
228,36,1,11,5,5,6,5,39.78,30.62,7.0,296.23
228,97,0,11,4,6,6,5,38.33,36.89,4.78,252.0
228,82,0,11,2,8,0,11,22.41,35.79,2.66,28.13
228,30,0,11,4,6,6,5,34.92,37.04,6.37,233.44
228,88,0,11,2,8,0,11,22.01,36.69,1.89,15.1
228,50,0,11,4,6,7,4,37.84,35.32,2.48,254.55
228,57,0,11,3,7,4,7,37.1,21.96,4.84,293.94
228,31,0,11,3,7,0,11,15.62,38.38,3.42,39.14
228,47,0,11,5,5,5,6,37.04,31.13,3.59,295.01
228,38,0,11,2,8,4,7,39.06,19.53,5.56,336.26
228,17,0,11,1,9,0,11,10.64,39.87,3.12,73.87
228,26,0,11,6,4,6,5,38.62,28.2,4.44,325.53
229,22,1,16,2,8,2,9,40.36,18.8,7.19,311.13
229,4,1,16,0,10,0,11,51.25,34.61,5.88,285.86
229,38,1,16,4,6,5,6,26.33,41.58,5.66,262.26
229,31,1,16,5,5,4,7,34.98,42.66,6.28,270.69
229,54,1,16,5,5,6,5,36.53,25.66,7.58,312.21
229,32,1,16,6,4,7,4,30.64,35.19,6.47,282.81
229,24,1,16,2,8,2,9,31.65,22.16,7.22,291.36
229,58,1,16,7,3,6,5,32.19,33.9,6.8,275.84
229,43,1,16,5,5,6,5,37.32,32.4,5.84,310.48
229,50,1,16,6,4,7,4,31.89,40.26,6.13,267.59
229,36,1,16,6,4,6,5,35.42,33.98,4.35,310.51
229,97,0,16,5,5,7,4,33.13,35.58,6.02,266.52
229,82,0,16,5,5,4,7,24.29,38.21,3.01,42.64
229,30,0,16,5,5,8,3,30.83,33.59,4.08,250.52
229,88,0,16,3,7,3,8,22.61,39.41,2.5,11.39
229,50,0,16,4,6,7,4,34.22,34.55,3.92,274.28
229,57,0,16,2,8,3,8,32.37,23.16,4.98,294.06
229,31,0,16,3,7,1,10,18.53,40.9,3.03,68.12
229,47,0,16,5,5,7,4,34.8,33.68,3.35,315.54
229,38,0,16,3,7,5,6,37.45,24.44,4.54,330.56
229,17,0,16,3,7,0,11,14.78,39.42,5.54,99.67
229,26,0,16,6,4,6,5,36.93,31.9,4.22,323.59
230,22,1,16,2,8,2,9,35.73,23.61,5.3,331.81
230,4,1,16,0,10,0,11,45.53,36.16,5.81,288.06
230,38,1,16,4,6,8,3,24.02,40.91,1.39,169.04
230,31,1,16,6,4,9,2,30.15,42.44,3.13,259.83
230,54,1,16,6,4,7,4,31.29,30.58,6.31,321.98
230,32,1,16,8,2,9,2,25.26,36.1,4.02,280.7
230,24,1,16,4,6,4,7,26.49,26.36,5.88,335.15
230,58,1,16,8,2,10,1,26.13,35.7,5.43,289.96
230,43,1,16,6,4,8,3,32.96,34.66,4.24,293.27
230,50,1,16,6,4,9,2,27.58,39.93,2.74,258.15
230,36,1,16,6,4,7,4,32.94,36.16,2.82,324.86
230,97,0,16,8,2,9,2,26.51,36.24,6.03,282.81
230,82,0,16,8,2,7,4,26.35,39.99,1.33,72.95
230,30,0,16,10,0,9,2,27.49,34.16,2.86,302.13
230,88,0,16,6,4,5,6,23.02,41.28,1.34,77.19
230,50,0,16,9,1,8,3,30.24,35.91,3.32,290.09
230,57,0,16,3,7,5,6,28.31,26.21,4.74,300.2
230,31,0,16,5,5,5,6,20.94,40.62,2.05,116.57
230,47,0,16,6,4,8,3,32.27,35.79,2.98,319.85
230,38,0,16,5,5,5,6,34.71,27.32,2.68,324.24
230,17,0,16,6,4,5,6,21.38,38.31,6.04,86.31
230,26,0,16,6,4,7,4,33.53,34.78,4.11,293.48
231,22,1,7,1,9,3,8,35.34,27.78,3.61,56.41
231,4,1,7,1,9,1,10,40.27,38.29,5.27,297.24
231,38,1,7,8,2,10,1,26.25,40.4,2.03,98.04
231,31,1,7,8,2,9,2,28.73,41.76,1.36,211.09
231,54,1,7,8,2,11,0,28.82,35.42,3.72,345.05
231,32,1,7,8,2,10,1,22.8,36.76,1.15,227.16
231,24,1,7,9,1,11,0,26.79,32.11,5.25,21.74
231,58,1,7,7,3,10,1,22.02,37.44,3.3,291.04
231,43,1,7,8,2,11,0,29.8,36.11,2.7,263.17
231,50,1,7,8,2,10,1,26.33,39.35,0.82,246.38
231,36,1,7,8,2,8,3,32.3,38.66,2.53,111.78
231,97,0,7,9,1,8,3,21.52,38.11,4.4,290.37
231,82,0,7,9,1,9,2,26.55,39.47,0.26,210.31
231,30,0,7,9,1,9,2,26.16,36.2,1.42,337.18
231,88,0,7,9,1,9,2,24.64,39.99,1.53,129.36
231,50,0,7,9,1,9,2,28.07,36.67,1.61,297.73
231,57,0,7,9,1,9,2,28.8,31.33,5.17,22.82
231,31,0,7,8,2,8,3,22.19,39.42,1.35,104.65
231,47,0,7,9,1,10,1,31.17,38.33,3.02,145.71
231,38,0,7,2,8,4,7,34.46,28.86,2.32,61.96
231,17,0,7,9,1,9,2,26.56,40.02,3.83,76.72
231,26,0,7,10,0,10,1,29.7,35.28,2.71,285.12
232,22,1,33,1,9,2,9,37.75,30.19,2.43,43.76
232,4,1,33,6,4,7,4,36.18,40.8,3.79,294.87
232,38,1,33,9,1,10,1,27.8,40.27,0.93,116.06
232,31,1,33,9,1,9,2,28.68,40.31,1.1,172.09
232,54,1,33,9,1,10,1,29.02,37.54,1.13,24.36
232,32,1,33,8,2,10,1,24.02,37.11,1.96,74.35
232,24,1,33,9,1,10,1,29.93,35.91,3.5,37.05
232,58,1,33,5,5,8,3,20.0,38.1,0.99,228.98
232,43,1,33,8,2,10,1,30.66,38.94,1.89,25.0
232,50,1,33,8,2,10,1,26.05,39.22,0.3,215.29
232,36,1,33,8,2,9,2,33.02,40.89,1.18,192.94
232,97,0,33,5,5,4,7,18.24,39.19,2.32,274.36
232,82,0,33,9,1,10,1,26.41,39.72,0.16,160.67
232,30,0,33,9,1,9,2,26.13,36.63,0.36,126.2
232,88,0,33,9,1,9,2,25.26,39.53,0.51,68.61
232,50,0,33,9,1,10,1,27.31,37.39,0.44,236.36
232,57,0,33,9,1,10,1,32.07,35.47,4.6,45.94
232,31,0,33,9,1,9,2,23.46,39.87,1.15,61.5
232,47,0,33,8,2,9,2,32.36,41.5,1.78,31.75
232,38,0,33,2,8,5,6,36.61,31.21,2.07,40.73
232,17,0,33,8,2,10,1,28.82,39.96,1.41,111.75
232,26,0,33,9,1,10,1,28.35,36.17,1.03,323.99
265,98,1,16,6,4,9,2,29.75,24.09,0.15,246.12
265,94,1,16,7,3,8,3,29.83,36.36,0.12,189.16
265,26,1,16,8,2,8,3,32.76,29.13,0.16,300.17
265,22,1,16,1,9,1,10,30.73,15.1,0.03,126.49
265,90,1,16,8,2,10,1,29.94,30.15,0.11,155.78
265,95,1,16,7,3,9,2,29.9,27.09,0.09,239.29
265,52,1,16,8,2,9,2,32.33,32.46,0.14,246.76
265,23,1,16,6,4,3,8,36.02,37.49,1.61,183.66
265,99,1,16,8,2,10,1,29.9,32.44,0.1,307.72
265,20,1,16,0,10,0,11,46.18,28.64,0.85,121.95
265,31,1,16,7,3,8,3,34.06,35.34,0.77,339.37
265,15,0,16,0,10,2,9,28.23,14.95,0.1,122.02
265,2,0,16,9,1,8,3,27.48,29.51,0.02,136.71
265,63,0,16,9,1,8,3,27.94,28.02,0.19,74.4
265,67,0,16,9,1,8,3,28.24,29.49,0.1,55.95
265,74,0,16,9,1,9,2,27.9,32.79,0.12,203.41
265,88,0,16,9,1,8,3,27.69,34.14,0.21,161.36
265,11,0,16,7,3,6,5,27.19,37.87,2.55,182.74
265,44,0,16,9,1,8,3,24.66,32.05,0.02,101.58
265,28,0,16,8,2,4,7,21.41,29.39,0.02,124.35
265,75,0,16,9,1,8,3,27.64,31.82,0.21,70.9
265,77,0,16,8,2,6,5,27.92,26.27,0.23,59.81
266,98,1,0,6,4,10,1,29.47,24.17,1.0,311.42
266,94,1,0,7,3,9,2,29.64,36.33,0.86,281.52
266,26,1,0,8,2,9,2,32.6,29.21,0.45,323.12
266,22,1,0,1,9,1,10,30.75,15.09,0.56,74.61
266,90,1,0,8,2,10,1,29.79,30.23,0.32,293.6
266,95,1,0,8,2,10,1,29.89,27.19,0.81,176.75
266,52,1,0,8,2,9,2,32.15,32.79,1.13,328.58
266,23,1,0,7,3,7,4,35.83,34.09,5.18,183.3
266,99,1,0,8,2,10,1,29.82,32.58,0.45,328.94
266,20,1,0,0,10,0,11,46.71,27.99,1.13,149.91
266,31,1,0,7,3,8,3,33.96,35.56,0.64,332.86
266,15,0,0,0,10,2,9,28.53,15.04,1.1,68.95
266,2,0,0,9,1,9,2,27.45,29.54,1.27,297.0
266,63,0,0,9,1,9,2,28.19,28.24,1.46,51.14
266,67,0,0,9,1,9,2,28.31,29.71,0.75,15.86
266,74,0,0,9,1,9,2,28.04,32.91,0.72,46.5
266,88,0,0,9,1,8,3,27.85,34.44,0.88,82.92
266,11,0,0,9,1,9,2,26.46,33.35,6.26,193.13
266,44,0,0,9,1,8,3,24.7,32.1,1.68,42.12
266,28,0,0,9,1,4,7,21.46,29.44,1.38,43.44
266,75,0,0,9,1,9,2,28.04,31.38,0.88,94.5
266,77,0,0,9,1,7,4,28.11,26.64,1.19,24.48
267,98,1,10,6,4,10,1,28.44,25.65,2.67,278.35
267,94,1,10,6,4,9,2,28.21,36.78,1.16,301.18
267,26,1,10,8,2,10,1,32.34,30.01,1.44,147.21
267,22,1,10,0,10,1,10,31.88,15.66,2.5,58.18
267,90,1,10,8,2,10,1,29.48,30.49,0.95,210.17
267,95,1,10,8,2,10,1,29.97,28.78,2.28,4.35
267,52,1,10,8,2,9,2,31.03,34.36,2.1,312.3
267,23,1,10,7,3,5,6,35.46,27.35,6.5,184.76
267,99,1,10,8,2,10,1,29.41,33.16,0.64,274.98
267,20,1,10,0,10,0,11,47.34,26.72,0.87,118.14
267,31,1,10,7,3,7,4,33.3,36.56,1.72,319.14
267,15,0,10,0,10,2,9,30.36,15.9,3.22,58.52
267,2,0,10,9,1,7,4,25.04,30.65,3.26,282.67
267,63,0,10,9,1,9,2,30.22,29.87,2.63,45.41
267,67,0,10,9,1,9,2,28.66,30.89,1.29,11.48
267,74,0,10,9,1,9,2,28.87,33.83,1.12,54.58
267,88,0,10,8,2,7,4,27.9,35.84,1.31,346.02
267,11,0,10,8,2,5,6,24.47,25.86,7.6,185.48
267,44,0,10,9,1,8,3,27.11,34.63,4.09,46.34
267,28,0,10,9,1,7,4,23.59,31.3,3.62,66.48
267,75,0,10,9,1,9,2,29.37,31.86,2.03,50.54
267,77,0,10,9,1,9,2,28.89,28.47,2.35,19.51
268,98,1,7,8,2,9,2,28.9,29.24,3.34,20.9
268,94,1,7,7,3,9,2,27.79,37.42,0.74,127.75
268,26,1,7,7,3,8,3,32.95,31.94,1.8,41.43
268,22,1,7,1,9,2,9,34.89,17.69,3.38,56.19
268,90,1,7,7,3,9,2,29.61,32.11,1.48,354.83
268,95,1,7,7,3,9,2,30.17,31.62,2.32,214.74
268,52,1,7,7,3,9,2,29.2,35.5,1.18,239.52
268,23,1,7,2,8,2,9,34.71,21.37,4.84,188.43
268,99,1,7,7,3,9,2,28.77,32.51,1.43,179.28
268,20,1,7,0,10,0,11,47.75,27.13,1.79,300.69
268,31,1,7,7,3,8,3,31.89,38.02,1.24,334.64
268,15,0,7,1,9,2,9,33.89,18.37,4.0,56.21
268,2,0,7,5,5,6,5,21.34,30.71,2.64,257.15
268,63,0,7,7,3,8,3,31.78,31.81,2.05,48.51
268,67,0,7,8,2,8,3,28.75,32.25,1.41,319.58
268,74,0,7,8,2,8,3,28.7,34.91,1.12,283.87
268,88,0,7,8,2,8,3,27.3,36.91,0.88,185.4
268,11,0,7,1,9,2,9,25.19,18.51,6.1,156.57
268,44,0,7,7,3,8,3,30.35,37.45,2.78,50.35
268,28,0,7,8,2,8,3,27.92,31.99,3.54,83.94
268,75,0,7,7,3,8,3,30.94,34.07,3.1,26.83
268,77,0,7,8,2,8,3,29.63,30.99,2.2,15.32
269,98,1,33,7,3,8,3,30.64,31.71,2.04,40.41
269,94,1,33,7,3,8,3,28.68,37.98,1.08,60.22
269,26,1,33,7,3,8,3,34.46,32.48,1.5,124.58
269,22,1,33,1,9,2,9,37.38,19.32,2.08,53.9
269,90,1,33,7,3,9,2,29.26,33.31,0.6,283.04
269,95,1,33,7,3,8,3,29.98,33.35,1.38,107.72
269,52,1,33,7,3,8,3,30.39,36.08,2.01,87.11
269,23,1,33,1,9,2,9,34.18,17.76,2.46,174.64
269,99,1,33,7,3,9,2,29.73,30.52,2.01,146.6
269,20,1,33,0,10,0,11,45.44,29.52,3.77,301.19
269,31,1,33,7,3,8,3,32.12,38.75,0.74,17.31
269,15,0,33,1,9,2,9,36.85,20.24,2.31,52.42
269,2,0,33,1,9,2,9,20.07,29.82,1.02,178.68
269,63,0,33,7,3,8,3,33.37,32.54,1.63,93.43
269,67,0,33,8,2,8,3,28.5,33.53,0.54,325.17
269,74,0,33,7,3,8,3,28.84,36.08,1.25,33.95
269,88,0,33,7,3,8,3,28.01,37.44,1.04,80.57
269,11,0,33,1,9,2,9,28.85,14.95,4.14,109.97
269,44,0,33,7,3,8,3,31.37,38.23,0.78,65.13
269,28,0,33,7,3,8,3,30.45,32.27,1.64,65.33
269,75,0,33,7,3,8,3,32.19,37.24,2.76,27.26
269,77,0,33,7,3,8,3,30.05,32.63,1.18,17.03
298,98,1,16,7,3,8,3,32.04,22.49,0.11,279.5
298,94,1,16,6,4,7,4,31.65,35.46,0.06,173.78
298,26,1,16,8,2,9,2,34.68,30.3,0.22,321.18
298,22,1,16,2,8,1,10,38.64,16.37,0.51,38.28
298,90,1,16,7,3,10,1,31.83,29.13,0.05,103.93
298,95,1,16,7,3,10,1,31.9,25.49,0.02,163.68
298,52,1,16,7,3,9,2,33.19,27.1,1.66,277.76
298,23,1,16,3,7,1,10,38.03,39.6,0.32,72.79
298,99,1,16,8,2,10,1,31.76,31.93,0.06,282.74
298,20,1,16,0,10,0,11,48.43,29.13,0.63,87.89
