time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate,velocity,playId
6,54,1,34,{43},"{32, 4, 58, 38, 36, 50, 22, 24, 26}","{57, 26}","{97, 38, 47, 17, 82, 50, 88, 30, 31}","(34.48, 25.31)","(7.55, 324.5)",36
6,32,1,34,"{58, 36}","{4, 38, 43, 50, 54, 22, 24, 26}","{50, 47}","{97, 38, 17, 82, 88, 57, 26, 30, 31}","(26.4, 34.35)","(7.47, 297.24)",36
6,24,1,34,{},"{32, 4, 58, 38, 36, 43, 50, 54, 22, 26}",{57},"{97, 38, 47, 17, 82, 50, 88, 26, 30, 31}","(29.52, 22.6)","(7.52, 293.68)",36
6,58,1,34,{32},"{4, 36, 38, 43, 50, 54, 22, 24, 26}","{97, 50, 47}","{38, 17, 82, 88, 57, 26, 30, 31}","(27.36, 37.02)","(6.95, 276.31)",36
6,43,1,34,{54},"{32, 4, 58, 38, 36, 50, 22, 24, 26}","{57, 26}","{97, 38, 47, 17, 82, 50, 88, 30, 31}","(31.4, 27.4)","(6.65, 284.84)",36
6,50,1,34,{},"{32, 4, 58, 38, 36, 43, 54, 22, 24, 26}",{97},"{38, 47, 17, 82, 50, 88, 57, 26, 30, 31}","(28.51, 42.52)","(7.98, 284.25)",36
6,36,1,34,{32},"{4, 58, 38, 43, 50, 54, 22, 24, 26}",{50},"{97, 38, 47, 17, 82, 88, 57, 26, 30, 31}","(26.3, 31.11)","(7.75, 285.38)",36
6,97,0,34,{47},"{38, 17, 82, 50, 88, 57, 26, 30, 31}","{58, 50}","{32, 4, 36, 38, 43, 54, 22, 24, 26}","(29.46, 38.89)","(2.17, 273.89)",36
6,82,0,34,{88},"{97, 38, 47, 17, 50, 57, 26, 30, 31}",{},"{32, 4, 58, 38, 36, 43, 50, 54, 22, 24, 26}","(19.2, 40.46)","(1.2, 311.2)",36
6,30,0,34,{},"{97, 38, 47, 17, 82, 50, 88, 57, 26, 31}",{38},"{32, 4, 58, 36, 43, 50, 54, 22, 24, 26}","(22.97, 45.46)","(6.63, 295.0)",36
6,88,0,34,{82},"{97, 38, 47, 17, 50, 57, 26, 30, 31}",{},"{32, 4, 58, 38, 36, 43, 50, 54, 22, 24, 26}","(20.01, 40.87)","(0.68, 350.59)",36
6,50,0,34,{47},"{97, 38, 17, 82, 88, 57, 26, 30, 31}","{32, 58, 36}","{4, 38, 43, 50, 54, 22, 24, 26}","(24.97, 33.03)","(3.68, 275.97)",36
6,57,0,34,{},"{97, 38, 47, 17, 82, 50, 88, 26, 30, 31}","{24, 43, 54}","{32, 4, 58, 38, 36, 50, 22, 26}","(31.17, 22.8)","(4.79, 298.12)",36
6,31,0,34,{17},"{97, 38, 47, 82, 50, 88, 57, 26, 30}",{},"{32, 4, 58, 38, 36, 43, 50, 54, 22, 24, 26}","(12.43, 48.98)","(2.86, 325.97)",36
6,47,0,34,"{97, 50}","{38, 17, 82, 88, 57, 26, 30, 31}","{32, 58}","{4, 36, 38, 43, 50, 54, 22, 24, 26}","(28.14, 36.43)","(4.74, 282.44)",36
6,38,0,34,{},"{97, 47, 17, 82, 50, 88, 57, 26, 30, 31}",{22},"{32, 4, 58, 38, 36, 43, 50, 54, 24, 26}","(35.76, 17.99)","(1.62, 329.94)",36
6,17,0,34,{31},"{97, 38, 47, 82, 50, 88, 57, 26, 30}",{},"{32, 4, 58, 38, 36, 43, 50, 54, 22, 24, 26}","(8.95, 50.72)","(1.28, 209.67)",36
6,26,0,34,{},"{97, 38, 47, 17, 82, 50, 88, 57, 30, 31}","{43, 54}","{32, 4, 58, 38, 36, 50, 22, 24, 26}","(31.52, 28.38)","(5.41, 284.98)",36
38,98,1,0,"{23, 31, 95}","{99, 90, 52, 20, 22, 26, 94}","{88, 11, 77}","{2, 67, 74, 75, 44, 15, 28, 63}","(35.78, 22.65)","(0.83, 298.72)",51
38,94,1,0,"{26, 99}","{98, 52, 20, 22, 23, 90, 31, 95}","{74, 75}","{2, 67, 11, 44, 77, 15, 88, 28, 63}","(35.64, 35.26)","(0.39, 262.03)",51
38,26,1,0,"{90, 99, 52, 94}","{98, 20, 22, 23, 31, 95}","{75, 74, 67}","{2, 11, 44, 77, 15, 88, 28, 63}","(38.45, 32.06)","(0.26, 285.45)",51
38,22,1,0,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(36.13, 43.09)","(0.35, 123.86)",51
38,90,1,0,"{26, 99, 52, 95}","{98, 20, 22, 23, 94, 31}","{2, 67, 74, 75, 77, 88, 63}","{11, 44, 28, 15}","(35.79, 29.14)","(0.22, 191.46)",51
38,95,1,0,"{98, 52, 90, 31}","{99, 20, 22, 23, 26, 94}","{2, 67, 77, 88, 63}","{74, 11, 44, 75, 15, 28}","(36.12, 26.43)","(0.43, 226.33)",51
38,52,1,0,"{26, 99, 90, 95}","{98, 20, 22, 23, 94, 31}","{67, 63}","{2, 74, 11, 44, 75, 77, 15, 88, 28}","(38.71, 28.84)","(0.69, 297.18)",51
38,23,1,0,"{98, 31}","{99, 90, 52, 20, 22, 26, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(39.94, 21.3)","(5.47, 179.39)",51
38,99,1,0,"{26, 52, 90, 94}","{98, 20, 22, 23, 31, 95}","{2, 67, 74, 75, 44, 63}","{11, 77, 15, 88, 28}","(35.75, 32.08)","(0.26, 235.04)",51
38,20,1,0,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(51.66, 29.53)","(1.18, 102.38)",51
38,31,1,0,"{98, 23, 95}","{99, 90, 52, 20, 22, 26, 94}",{88},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}","(38.86, 23.48)","(0.11, 206.18)",51
38,15,0,0,{},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}",{22},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}","(34.34, 43.6)","(0.47, 108.96)",51
38,2,0,0,"{67, 74, 75, 44, 77, 88, 63}","{11, 28, 15}","{90, 99, 95}","{98, 52, 20, 22, 23, 26, 94, 31}","(33.52, 29.64)","(0.35, 284.13)",51
38,63,0,0,"{2, 67, 74, 75, 77, 88}","{11, 44, 28, 15}","{90, 99, 52, 95}","{98, 20, 22, 23, 26, 94, 31}","(33.97, 28.1)","(0.17, 244.26)",51
38,67,0,0,"{2, 74, 75, 44, 77, 88, 63}","{11, 28, 15}","{99, 90, 52, 26, 95}","{98, 20, 22, 23, 94, 31}","(34.41, 29.5)","(0.15, 228.88)",51
38,74,0,0,"{2, 67, 75, 44, 63}","{11, 77, 15, 88, 28}","{26, 99, 90, 94}","{98, 52, 20, 22, 23, 31, 95}","(33.98, 32.67)","(0.39, 154.51)",51
38,88,0,0,"{2, 67, 11, 77, 63}","{74, 75, 44, 15, 28}","{98, 31, 90, 95}","{99, 52, 20, 22, 23, 26, 94}","(34.06, 24.81)","(0.23, 71.94)",51
38,11,0,0,"{88, 77}","{2, 67, 74, 75, 44, 15, 28, 63}",{98},"{99, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(32.81, 22.4)","(5.01, 171.08)",51
38,44,0,0,"{2, 67, 74, 75, 28}","{11, 77, 15, 88, 63}",{99},"{98, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(30.84, 32.3)","(0.52, 57.44)",51
38,28,0,0,{44},"{2, 67, 74, 11, 75, 77, 15, 88, 63}",{},"{98, 99, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(27.94, 29.37)","(0.43, 58.12)",51
38,75,0,0,"{2, 67, 74, 44, 63}","{11, 77, 15, 88, 28}","{26, 99, 90, 94}","{98, 52, 20, 22, 23, 31, 95}","(33.92, 31.38)","(0.36, 181.24)",51
38,77,0,0,"{2, 67, 11, 88, 63}","{74, 75, 44, 15, 28}","{98, 90, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","(33.99, 26.13)","(0.38, 241.35)",51
39,98,1,16,"{31, 95}","{99, 90, 52, 20, 22, 23, 26, 94}","{88, 11, 77, 63}","{2, 67, 74, 75, 44, 15, 28}","(34.36, 23.22)","(2.13, 282.37)",51
39,94,1,16,"{26, 99}","{98, 52, 20, 22, 23, 90, 31, 95}","{74, 75, 44}","{2, 67, 11, 77, 15, 88, 28, 63}","(34.89, 34.98)","(0.62, 242.01)",51
39,26,1,16,"{90, 99, 52, 94}","{98, 20, 22, 23, 31, 95}","{74, 75}","{2, 67, 11, 44, 77, 15, 88, 28, 63}","(38.12, 32.32)","(0.91, 340.25)",51
39,22,1,16,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(36.85, 43.34)","(2.09, 66.51)",51
39,90,1,16,"{26, 99, 52, 95}","{98, 20, 22, 23, 94, 31}","{2, 67, 74, 75, 77, 88, 63}","{11, 44, 28, 15}","(35.32, 28.82)","(1.72, 232.16)",51
39,95,1,16,"{98, 52, 90, 31}","{99, 20, 22, 23, 26, 94}","{2, 67, 75, 77, 88, 63}","{74, 11, 44, 15, 28}","(35.18, 26.74)","(1.82, 275.98)",51
39,52,1,16,"{26, 99, 90, 95}","{98, 20, 22, 23, 94, 31}","{75, 74, 67, 63}","{2, 11, 44, 77, 15, 88, 28}","(37.67, 29.09)","(1.4, 285.2)",51
39,23,1,16,{},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(40.52, 16.84)","(3.91, 165.98)",51
39,99,1,16,"{26, 52, 90, 94}","{98, 20, 22, 23, 31, 95}","{2, 67, 74, 75, 44, 63}","{11, 77, 15, 88, 28}","(35.5, 31.79)","(1.18, 217.78)",51
39,20,1,16,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(53.0, 29.36)","(1.74, 115.39)",51
39,31,1,16,"{98, 95}","{99, 90, 52, 20, 22, 23, 26, 94}",{88},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}","(38.92, 23.46)","(0.82, 127.78)",51
39,15,0,16,{},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}",{22},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}","(35.4, 44.08)","(2.68, 65.9)",51
39,2,0,16,"{67, 74, 75, 44, 77, 28, 63}","{88, 11, 15}","{90, 99, 95}","{98, 52, 20, 22, 23, 26, 94, 31}","(32.7, 29.65)","(1.64, 266.23)",51
39,63,0,16,"{2, 67, 74, 75, 77, 88}","{11, 44, 28, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(33.62, 27.8)","(1.26, 238.5)",51
39,67,0,16,"{2, 74, 75, 44, 77, 88, 63}","{11, 28, 15}","{90, 99, 52, 95}","{98, 20, 22, 23, 26, 94, 31}","(34.16, 29.18)","(1.19, 229.1)",51
39,74,0,16,"{2, 67, 75, 44, 63}","{11, 77, 15, 88, 28}","{99, 90, 52, 26, 94}","{98, 20, 22, 23, 31, 95}","(34.24, 32.1)","(1.08, 186.31)",51
39,88,0,16,"{67, 77, 63}","{2, 74, 11, 44, 75, 15, 28}","{98, 31, 90, 95}","{99, 52, 20, 22, 23, 26, 94}","(34.65, 24.59)","(2.35, 115.42)",51
39,11,0,16,{},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}",{98},"{99, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(34.17, 18.39)","(4.67, 144.57)",51
39,44,0,16,"{2, 67, 74, 75, 28}","{11, 77, 15, 88, 63}","{99, 94}","{98, 90, 52, 20, 22, 23, 26, 31, 95}","(31.76, 33.1)","(2.05, 54.66)",51
39,28,0,16,"{2, 44}","{67, 74, 11, 75, 77, 15, 88, 63}",{},"{98, 99, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(28.71, 30.04)","(2.25, 53.89)",51
39,75,0,16,"{2, 67, 74, 44, 77, 63}","{88, 11, 28, 15}","{99, 90, 52, 26, 94, 95}","{98, 20, 22, 23, 31}","(33.94, 30.58)","(1.89, 180.64)",51
39,77,0,16,"{2, 67, 75, 88, 63}","{74, 11, 44, 15, 28}","{98, 90, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","(33.17, 25.77)","(1.56, 238.87)",51
40,98,1,20,"{90, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","{75, 67, 77, 63}","{2, 74, 11, 44, 15, 88, 28}","(31.8, 23.51)","(1.23, 263.66)",51
40,94,1,20,"{26, 99}","{98, 52, 20, 22, 23, 90, 31, 95}","{74, 44, 28}","{2, 67, 11, 75, 77, 15, 88, 63}","(34.75, 34.77)","(0.96, 144.66)",51
40,26,1,20,"{52, 94}","{98, 99, 20, 22, 23, 90, 31, 95}",{44},"{2, 67, 74, 11, 75, 77, 15, 88, 28, 63}","(37.93, 33.72)","(0.64, 228.84)",51
40,22,1,20,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(39.89, 44.78)","(2.61, 66.05)",51
40,90,1,20,"{98, 99, 52, 95}","{20, 22, 23, 26, 94, 31}","{2, 67, 74, 75, 77, 63}","{11, 44, 15, 88, 28}","(33.15, 27.01)","(2.99, 225.3)",51
40,95,1,20,"{98, 99, 52, 90}","{20, 22, 23, 26, 94, 31}","{2, 67, 74, 75, 77, 63}","{11, 44, 15, 88, 28}","(32.61, 26.67)","(2.48, 255.65)",51
40,52,1,20,"{26, 99, 90, 95}","{98, 20, 22, 23, 94, 31}","{75, 74, 67, 63}","{2, 11, 44, 77, 15, 88, 28}","(36.02, 29.65)","(1.51, 263.72)",51
40,23,1,20,{},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}",{11},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}","(41.65, 13.57)","(3.68, 178.98)",51
40,99,1,20,"{90, 52, 94, 95}","{98, 20, 22, 23, 26, 31}","{2, 67, 74, 75, 44, 28, 63}","{88, 11, 77, 15}","(34.29, 30.19)","(2.19, 213.67)",51
40,20,1,20,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(54.62, 27.78)","(3.65, 165.56)",51
40,31,1,20,{},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}",{88},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}","(40.09, 22.26)","(2.81, 159.28)",51
40,15,0,20,{},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}",{22},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}","(39.16, 45.66)","(3.0, 75.09)",51
40,2,0,20,"{67, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","{90, 99, 95}","{98, 52, 20, 22, 23, 26, 94, 31}","(30.46, 29.37)","(1.49, 256.27)",51
40,63,0,20,"{2, 67, 74, 75, 77, 28}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(31.84, 26.93)","(1.83, 251.85)",51
40,67,0,20,"{2, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(32.6, 28.04)","(1.75, 234.35)",51
40,74,0,20,"{2, 67, 75, 44, 28, 63}","{88, 11, 77, 15}","{99, 52, 90, 94, 95}","{98, 20, 22, 23, 26, 31}","(33.54, 30.57)","(1.94, 212.15)",51
40,88,0,20,{},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}",{31},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}","(38.15, 22.62)","(4.43, 141.14)",51
40,11,0,20,{},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}",{23},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}","(38.19, 14.71)","(5.78, 146.31)",51
40,44,0,20,"{74, 28}","{2, 67, 11, 75, 77, 15, 88, 63}","{26, 99, 94}","{98, 52, 20, 22, 23, 90, 31, 95}","(34.04, 34.45)","(1.85, 78.65)",51
40,28,0,20,"{2, 67, 74, 75, 44, 63}","{88, 11, 77, 15}","{99, 94}","{98, 90, 52, 20, 22, 23, 26, 31, 95}","(31.45, 31.83)","(2.16, 71.68)",51
40,75,0,20,"{2, 67, 74, 77, 28, 63}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(33.73, 27.69)","(2.8, 200.87)",51
40,77,0,20,"{75, 2, 67, 63}","{74, 11, 44, 15, 88, 28}","{98, 90, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","(31.4, 24.64)","(1.6, 243.72)",51
41,98,1,23,"{90, 99, 95}","{52, 20, 22, 23, 26, 94, 31}","{75, 67, 77, 63}","{2, 74, 11, 44, 15, 88, 28}","(32.14, 23.46)","(1.63, 127.11)",51
41,94,1,23,"{26, 52}","{98, 99, 20, 22, 23, 90, 31, 95}","{44, 28}","{2, 67, 74, 11, 75, 77, 15, 88, 63}","(36.06, 33.44)","(3.0, 155.18)",51
41,26,1,23,{94},"{98, 99, 52, 20, 22, 23, 90, 31, 95}",{44},"{2, 67, 74, 11, 75, 77, 15, 88, 28, 63}","(38.13, 32.72)","(2.58, 168.89)",51
41,22,1,23,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(41.36, 45.29)","(1.08, 140.83)",51
41,90,1,23,"{98, 99, 95}","{52, 20, 22, 23, 26, 94, 31}","{2, 67, 74, 75, 77, 63}","{11, 44, 15, 88, 28}","(31.2, 24.66)","(3.1, 205.77)",51
41,95,1,23,"{98, 99, 90}","{52, 20, 22, 23, 26, 94, 31}","{2, 67, 74, 75, 77, 63}","{11, 44, 15, 88, 28}","(30.48, 25.53)","(2.46, 224.14)",51
41,52,1,23,"{99, 94}","{98, 90, 20, 22, 23, 26, 31, 95}","{75, 74, 67, 28}","{2, 11, 44, 77, 15, 88, 63}","(34.97, 28.58)","(2.91, 191.06)",51
41,23,1,23,{},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}",{11},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}","(40.52, 9.56)","(4.34, 208.72)",51
41,99,1,23,"{98, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","{2, 67, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","(33.21, 28.23)","(2.15, 180.69)",51
41,20,1,23,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(54.34, 22.36)","(6.1, 192.29)",51
41,31,1,23,{},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}",{88},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}","(40.6, 18.14)","(4.95, 181.72)",51
41,15,0,23,{},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}",{22},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}","(40.81, 45.62)","(0.99, 163.14)",51
41,2,0,23,"{67, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","{90, 99, 95}","{98, 52, 20, 22, 23, 26, 94, 31}","(29.79, 29.04)","(1.01, 238.83)",51
41,63,0,23,"{2, 67, 74, 75, 77}","{11, 44, 15, 88, 28}","{98, 99, 90, 95}","{52, 20, 22, 23, 26, 94, 31}","(30.25, 26.61)","(1.48, 235.24)",51
41,67,0,23,"{2, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(31.45, 27.14)","(1.39, 199.03)",51
41,74,0,23,"{2, 67, 75, 28, 63}","{11, 44, 77, 15, 88}","{90, 99, 52, 95}","{98, 20, 22, 23, 26, 94, 31}","(32.31, 28.93)","(1.58, 200.35)",51
41,88,0,23,{},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}",{31},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}","(39.77, 17.69)","(5.82, 176.58)",51
41,11,0,23,{},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}",{23},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}","(40.18, 8.8)","(5.65, 176.9)",51
41,44,0,23,{28},"{2, 67, 74, 11, 75, 77, 15, 88, 63}","{26, 94}","{98, 99, 52, 20, 22, 23, 90, 31, 95}","(35.19, 34.03)","(1.13, 133.14)",51
41,28,0,23,"{2, 67, 44, 74}","{75, 11, 77, 15, 88, 63}","{99, 52, 94}","{98, 90, 20, 22, 23, 26, 31, 95}","(32.51, 31.51)","(1.4, 162.25)",51
41,75,0,23,"{2, 67, 74, 77, 63}","{11, 44, 15, 88, 28}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(32.01, 25.58)","(2.07, 223.78)",51
41,77,0,23,"{75, 2, 67, 63}","{74, 11, 44, 15, 88, 28}","{98, 99, 90, 95}","{52, 20, 22, 23, 26, 94, 31}","(30.38, 24.3)","(1.38, 217.69)",51
42,98,1,16,"{90, 99, 52}","{20, 22, 23, 26, 31, 94, 95}","{75, 67, 77}","{2, 74, 11, 44, 15, 88, 28, 63}","(33.96, 21.26)","(3.59, 173.37)",51
42,94,1,16,"{26, 99}","{98, 52, 20, 22, 23, 90, 31, 95}","{74, 44, 28}","{2, 67, 11, 75, 77, 15, 88, 63}","(36.9, 29.39)","(4.54, 188.87)",51
42,26,1,16,{94},"{98, 99, 52, 20, 22, 23, 90, 31, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(38.8, 28.79)","(4.46, 182.7)",51
42,22,1,16,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(40.89, 43.68)","(2.38, 209.68)",51
42,90,1,16,"{98, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","{75, 67, 77, 63}","{2, 74, 11, 44, 15, 88, 28}","(30.49, 21.4)","(4.13, 194.76)",51
42,95,1,16,{90},"{98, 99, 52, 20, 22, 23, 26, 94, 31}","{75, 67, 77, 63}","{2, 74, 11, 44, 15, 88, 28}","(29.23, 23.16)","(3.28, 207.27)",51
42,52,1,16,"{98, 99}","{90, 20, 22, 23, 26, 31, 94, 95}","{75, 74, 67}","{2, 11, 44, 77, 15, 88, 28, 63}","(35.0, 24.05)","(5.39, 194.65)",51
42,23,1,16,{},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}",{11},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}","(37.5, 6.16)","(5.2, 238.59)",51
42,99,1,16,"{98, 52, 94}","{90, 20, 22, 23, 26, 31, 95}","{67, 74, 75, 28, 63}","{2, 11, 44, 77, 15, 88}","(34.31, 25.97)","(2.89, 163.19)",51
42,20,1,16,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(51.96, 16.16)","(6.66, 215.12)",51
42,31,1,16,{},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}",{88},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}","(39.61, 12.64)","(5.65, 213.52)",51
42,15,0,16,{},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}",{22},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}","(39.65, 44.62)","(2.34, 226.49)",51
42,2,0,16,"{67, 74, 75, 28, 63}","{11, 44, 77, 15, 88}",{},"{98, 99, 90, 52, 20, 22, 23, 26, 31, 94, 95}","(28.63, 28.16)","(2.8, 226.83)",51
42,63,0,16,"{2, 67, 74, 75, 77, 28}","{88, 11, 44, 15}","{90, 99, 95}","{98, 52, 20, 22, 23, 26, 94, 31}","(29.48, 25.2)","(2.53, 210.44)",51
42,67,0,16,"{2, 74, 75, 77, 28, 63}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(31.76, 25.42)","(2.52, 176.36)",51
42,74,0,16,"{2, 67, 75, 28, 63}","{11, 44, 77, 15, 88}","{99, 52, 94}","{98, 90, 20, 22, 23, 26, 31, 95}","(32.43, 27.66)","(1.41, 160.22)",51
42,88,0,16,{},"{2, 67, 74, 11, 44, 75, 77, 15, 28, 63}",{31},"{98, 99, 90, 52, 20, 22, 23, 26, 94, 95}","(38.66, 11.34)","(6.65, 209.72)",51
42,11,0,16,{},"{2, 67, 74, 75, 44, 77, 15, 88, 28, 63}",{23},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}","(38.96, 3.9)","(4.73, 221.69)",51
42,44,0,16,{},"{2, 67, 74, 11, 75, 77, 15, 88, 28, 63}",{94},"{98, 99, 90, 52, 20, 22, 23, 26, 31, 95}","(35.64, 32.96)","(2.1, 188.18)",51
42,28,0,16,"{2, 67, 74, 75, 63}","{11, 44, 77, 15, 88}","{99, 94}","{98, 90, 52, 20, 22, 23, 26, 31, 95}","(31.95, 29.45)","(2.95, 207.96)",51
42,75,0,16,"{2, 67, 74, 77, 28, 63}","{88, 11, 44, 15}","{98, 99, 52, 90, 95}","{20, 22, 23, 26, 94, 31}","(31.03, 24.59)","(1.54, 209.46)",51
42,77,0,16,"{75, 67, 63}","{2, 74, 11, 44, 15, 88, 28}","{98, 90, 95}","{99, 52, 20, 22, 23, 26, 94, 31}","(29.74, 22.31)","(3.32, 205.05)",51
43,98,1,16,"{90, 52}","{99, 20, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(32.49, 16.69)","(5.64, 212.53)",51
43,94,1,16,"{26, 99}","{98, 52, 20, 22, 23, 90, 31, 95}","{75, 74, 67}","{2, 11, 44, 77, 15, 88, 28, 63}","(34.45, 24.8)","(5.54, 225.48)",51
43,26,1,16,"{99, 94}","{98, 52, 20, 22, 23, 90, 31, 95}",{74},"{2, 67, 11, 44, 75, 77, 15, 88, 28, 63}","(37.49, 23.98)","(5.24, 209.78)",51
43,22,1,16,{},"{98, 99, 90, 52, 20, 23, 26, 31, 94, 95}",{15},"{2, 67, 74, 11, 44, 75, 77, 88, 28, 63}","(38.86, 41.23)","(4.13, 225.89)",51
43,90,1,16,"{98, 52, 95}","{99, 20, 22, 23, 26, 94, 31}",{77},"{2, 67, 74, 11, 44, 75, 15, 88, 28, 63}","(28.84, 16.74)","(5.66, 213.95)",51
43,95,1,16,"{90, 52}","{98, 99, 20, 22, 23, 26, 94, 31}","{75, 67, 77, 63}","{2, 74, 11, 44, 15, 88, 28}","(27.34, 19.72)","(4.48, 214.77)",51
43,52,1,16,"{98, 90, 95}","{99, 20, 22, 23, 26, 94, 31}","{75, 67, 77}","{2, 74, 11, 44, 15, 88, 28, 63}","(31.98, 18.39)","(7.15, 218.54)",51
43,23,1,16,{},"{98, 99, 90, 52, 20, 22, 26, 31, 94, 95}","{88, 11}","{2, 67, 74, 75, 44, 77, 15, 28, 63}","(31.61, 4.36)","(7.12, 264.13)",51
43,99,1,16,"{26, 94}","{98, 52, 20, 22, 23, 90, 31, 95}","{75, 74, 67}","{2, 11, 44, 77, 15, 88, 28, 63}","(34.55, 22.79)","(2.86, 208.87)",51
43,20,1,16,{},"{98, 99, 90, 52, 22, 23, 26, 31, 94, 95}",{},"{2, 67, 74, 11, 44, 75, 77, 15, 88, 28, 63}","(46.69, 11.7)","(7.02, 243.27)",51
