time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
301,15,16,7,3,8,3,34.01,26.69,4.73,34.61
301,2,16,6,4,4,7,22.66,31.28,2.85,274.09
301,63,16,8,2,8,3,33.93,30.62,1.92,107.08
301,67,16,9,1,8,3,30.8,31.82,1.44,45.25
301,74,16,7,3,5,6,30.02,37.51,2.43,21.55
301,88,16,6,4,8,3,31.45,24.28,2.75,65.4
301,11,16,2,8,2,9,37.54,40.5,3.3,85.33
301,44,16,9,1,8,3,28.39,30.48,0.88,18.33
301,28,16,8,2,7,4,30.9,34.72,6.3,73.24
301,75,16,9,1,8,3,28.61,31.82,0.92,218.96
301,77,16,7,3,7,4,28.7,23.89,1.16,202.36
302,15,16,6,4,7,4,37.12,29.29,4.14,68.51
302,2,16,2,8,2,9,20.69,31.37,0.81,236.43
302,63,16,7,3,8,3,35.32,29.51,1.77,124.75
302,67,16,7,3,8,3,32.75,33.05,2.72,68.21
302,74,16,5,5,3,8,31.49,40.01,3.15,51.23
302,88,16,7,3,7,4,34.64,26.08,3.57,64.07
302,11,16,2,8,4,7,40.11,39.92,4.12,108.99
302,44,16,8,2,7,4,28.84,30.71,0.73,80.71
302,28,16,6,4,8,3,37.99,35.24,7.48,101.17
302,75,16,8,2,7,4,28.61,31.1,1.28,132.63
302,77,16,4,6,5,6,28.8,23.69,0.61,67.68
303,15,7,5,5,7,4,41.55,29.72,4.77,93.78
303,2,7,2,8,1,10,21.24,31.21,1.42,105.14
303,63,7,7,3,8,3,36.92,28.61,2.23,113.86
303,67,7,7,3,8,3,35.78,33.68,3.04,88.86
303,74,7,1,9,3,8,34.91,41.18,4.08,86.78
303,88,7,7,3,8,3,37.74,27.23,2.86,83.45
303,11,7,2,8,5,6,45.44,37.79,6.39,111.76
303,44,7,6,4,6,5,29.73,30.65,1.01,117.96
303,28,7,5,5,7,4,45.26,31.94,6.84,113.38
303,75,7,6,4,6,5,30.61,30.36,2.79,97.81
303,77,7,4,6,2,9,29.55,24.48,1.34,62.12
304,15,33,5,5,8,3,46.53,28.72,4.37,98.24
304,2,33,2,8,1,10,23.36,30.68,2.76,103.01
304,63,33,6,4,7,4,39.39,27.75,2.44,103.69
304,67,33,6,4,6,5,38.75,33.21,2.78,106.04
304,74,33,1,9,3,8,39.46,40.45,4.53,104.5
304,88,33,5,5,7,4,40.32,26.85,2.49,98.88
304,11,33,2,8,6,5,51.7,35.3,5.31,112.78
304,44,33,5,5,4,7,30.61,29.76,1.43,126.16
304,28,33,2,8,6,5,50.45,30.09,3.9,106.08
304,75,33,5,5,5,6,34.05,30.48,3.71,85.17
304,77,33,5,5,3,8,31.15,24.84,1.67,85.5
323,15,16,7,3,6,5,50.73,37.63,2.71,120.72
323,2,16,9,1,7,4,48.01,30.1,2.3,285.39
323,63,16,9,1,7,4,49.62,29.3,1.33,109.65
323,67,16,9,1,8,3,50.52,30.04,1.42,30.64
323,74,16,9,1,7,4,49.42,34.02,1.29,214.96
323,88,16,8,2,6,5,49.49,24.47,0.68,107.37
323,11,16,1,9,2,9,49.37,45.45,2.29,109.79
323,44,16,9,1,7,4,47.29,30.65,2.66,56.79
323,28,16,8,2,7,4,43.6,30.12,2.41,62.78
323,75,16,9,1,8,3,49.33,31.89,0.77,18.7
323,77,16,8,2,7,4,49.81,27.34,1.85,18.01
324,15,10,8,2,8,3,54.5,35.72,3.77,107.15
324,2,10,8,2,7,4,44.78,30.37,3.14,245.53
324,63,10,9,1,7,4,49.5,30.71,1.01,353.46
324,67,10,9,1,8,3,51.5,31.79,1.83,38.58
324,74,10,9,1,7,4,49.1,35.51,1.51,350.18
324,88,10,7,3,6,5,50.6,24.73,2.46,68.34
324,11,10,2,8,3,8,53.22,44.0,4.88,116.06
324,44,10,9,1,8,3,50.11,32.34,2.81,57.95
324,28,10,9,1,7,4,47.04,31.18,3.88,89.77
324,75,10,9,1,8,3,49.7,33.21,1.92,249.32
324,77,10,9,1,8,3,50.76,29.62,2.31,33.54
325,15,7,9,1,10,1,57.59,35.48,1.68,75.32
325,2,7,2,8,4,7,42.79,27.59,3.14,187.95
325,63,7,9,1,8,3,49.45,31.26,0.47,66.17
325,67,7,9,1,8,3,52.76,32.7,1.6,100.21
325,74,7,8,2,8,3,49.01,37.01,1.71,21.37
325,88,7,6,4,6,5,54.06,26.31,3.8,67.94
325,11,7,4,6,5,6,57.95,41.16,5.24,123.8
325,44,7,9,1,8,3,52.09,33.59,2.18,80.22
325,28,7,9,1,8,3,51.19,30.36,3.4,79.37
325,75,7,7,3,8,3,49.06,35.68,1.98,346.3
325,77,7,8,2,9,2,52.28,31.14,1.77,48.04
326,15,33,9,1,11,0,57.81,36.06,0.33,212.76
326,2,33,1,9,0,11,43.84,24.63,2.51,142.3
326,63,33,9,1,10,1,50.2,30.99,0.94,114.16
326,67,33,8,2,10,1,54.31,31.23,1.57,147.83
326,74,33,7,3,8,3,50.38,38.54,1.96,61.21
326,88,33,6,4,8,3,57.34,27.46,1.76,71.92
326,11,33,2,8,5,6,61.76,38.35,2.98,134.44
326,44,33,9,1,11,0,54.21,33.04,1.66,131.13
326,28,33,8,2,10,1,53.5,32.25,1.79,40.87
326,75,33,7,3,8,3,48.88,36.9,0.79,105.79
326,77,33,8,2,10,1,53.38,32.04,1.26,63.03
355,15,0,4,6,5,6,53.13,38.61,0.54,65.76
355,2,0,9,1,9,2,52.1,29.48,0.68,284.93
355,63,0,8,2,8,3,52.35,28.17,0.63,74.42
355,67,0,9,1,10,1,53.09,29.49,0.45,251.47
355,74,0,9,1,8,3,52.2,33.09,0.83,11.24
355,88,0,8,2,7,4,51.61,25.17,0.62,29.21
355,11,0,0,10,1,10,52.69,10.63,0.15,140.04
355,44,0,8,2,7,4,48.48,27.98,1.59,164.96
355,75,0,9,1,9,2,52.07,31.89,0.47,61.43
355,77,0,8,2,8,3,52.6,26.11,0.39,35.19
355,22,0,8,2,3,8,45.38,29.56,0.64,61.87
356,15,10,5,5,5,6,54.21,38.98,2.34,67.11
356,2,10,9,1,8,3,50.88,30.39,2.58,295.52
356,63,10,9,1,9,2,52.53,29.56,1.82,145.93
356,67,10,9,1,9,2,52.98,30.52,2.06,341.63
356,74,10,9,1,7,4,52.45,34.7,2.39,12.24
356,88,10,8,2,8,3,52.37,26.16,1.59,46.4
356,11,10,0,10,1,10,53.08,10.67,1.97,81.7
356,44,10,8,2,7,4,49.6,26.68,1.75,105.4
356,75,10,9,1,8,3,52.78,32.78,1.33,147.54
356,77,10,8,2,8,3,53.26,26.64,0.81,78.01
356,22,10,8,2,5,6,46.56,30.52,3.15,45.25
357,15,7,3,7,4,7,57.35,40.44,3.26,62.73
357,2,7,8,2,7,4,47.57,31.32,3.07,254.64
357,63,7,8,2,8,3,52.4,31.52,1.0,341.01
357,67,7,9,1,8,3,51.59,33.17,2.69,315.44
357,74,7,6,4,6,5,53.2,37.7,3.02,9.65
357,88,7,7,3,7,4,53.73,27.15,0.69,129.99
357,11,7,0,10,1,10,56.62,11.33,4.36,67.04
357,44,7,7,3,7,4,51.53,26.99,1.37,56.68
357,75,7,9,1,8,3,51.93,34.3,1.92,312.77
357,77,7,7,3,7,4,53.97,26.36,0.7,174.26
357,22,7,8,2,7,4,49.54,33.95,3.45,28.84
358,15,16,1,9,3,8,59.86,41.87,1.8,61.88
358,2,16,7,3,4,7,45.41,28.92,2.8,199.57
358,63,16,8,2,8,3,52.24,31.54,0.49,239.74
358,67,16,8,2,8,3,49.53,34.28,1.14,309.95
358,74,16,5,5,6,5,53.42,40.5,1.91,212.44
358,88,16,7,3,7,4,53.15,27.3,0.8,332.58
358,11,16,0,10,1,10,60.83,14.18,4.93,50.74
358,44,16,7,3,7,4,51.84,28.0,1.1,250.54
358,75,16,7,3,8,3,50.18,35.34,1.23,317.62
358,77,16,5,5,5,6,53.21,25.71,0.63,227.87
358,22,16,7,3,6,5,49.97,36.26,1.35,30.12
359,15,33,1,9,1,10,60.49,42.12,0.52,175.23
359,2,33,5,5,3,8,45.61,26.48,1.71,155.56
359,63,33,7,3,8,3,51.5,31.12,0.89,271.95
359,67,33,8,2,8,3,49.71,34.64,0.23,85.6
359,74,33,4,6,7,4,53.09,41.5,0.77,314.06
359,88,33,7,3,8,3,53.22,28.56,1.34,45.01
359,11,33,0,10,1,10,64.19,17.37,3.77,41.09
359,44,33,7,3,8,3,51.57,29.08,0.89,247.84
359,75,33,6,4,7,4,50.2,35.96,0.51,178.55
359,77,33,5,5,4,7,53.09,25.52,0.16,277.29
359,22,33,6,4,7,4,50.82,36.44,0.57,84.03
407,15,0,5,5,4,7,50.17,20.25,0.34,70.59
407,2,0,8,2,6,5,45.67,29.71,0.08,131.88
407,63,0,9,1,7,4,49.31,28.21,0.16,305.14
407,67,0,9,1,7,4,49.87,29.55,0.33,233.34
407,74,0,7,3,6,5,49.03,32.68,0.47,264.15
407,11,0,6,4,4,7,47.3,20.19,4.84,171.01
407,75,0,7,3,6,5,49.3,31.32,0.27,277.83
407,77,0,9,1,7,4,48.91,26.42,0.48,242.77
407,81,0,0,10,2,9,49.92,44.1,0.34,133.96
407,85,0,9,1,5,6,48.26,24.51,0.33,122.96
407,22,0,7,3,4,7,45.53,31.74,0.23,304.77
408,15,16,5,5,5,6,51.02,20.46,3.08,75.71
408,2,16,7,3,5,6,45.45,29.72,1.32,267.03
408,63,16,8,2,6,5,48.91,28.07,1.36,250.01
408,67,16,8,2,6,5,49.15,29.25,1.49,239.01
408,74,16,7,3,4,7,47.98,33.05,2.39,280.7
408,11,16,3,7,2,9,48.72,16.48,4.72,136.38
408,75,16,7,3,6,5,48.67,31.39,1.66,260.58
408,77,16,9,1,6,5,48.07,25.8,1.93,232.94
408,81,16,0,10,2,9,50.77,44.26,2.39,61.83
408,85,16,9,1,4,7,48.35,23.65,2.65,159.45
408,22,16,7,3,4,7,45.32,32.34,2.59,345.48
409,15,16,2,8,5,6,56.11,21.85,5.84,66.37
409,2,16,6,4,4,7,43.13,29.52,1.36,243.99
409,63,16,7,3,4,7,46.81,27.32,1.96,248.01
409,67,16,7,3,4,7,47.42,28.02,1.81,232.17
409,74,16,6,4,3,8,44.42,33.33,3.85,257.85
409,11,16,2,8,2,9,53.88,13.53,6.32,110.62
409,75,16,6,4,4,7,46.1,30.67,2.28,249.94
409,77,16,6,4,3,8,45.84,24.22,2.75,254.75
409,81,16,0,10,1,10,53.85,46.67,4.68,42.55
409,85,16,5,5,4,7,50.43,19.79,4.35,141.27
409,22,16,5,5,2,9,44.44,36.81,5.2,182.24
410,15,20,0,10,3,8,61.33,25.22,5.51,41.53
410,2,20,5,5,4,7,43.2,28.82,0.99,130.85
410,63,20,5,5,4,7,45.43,26.63,0.99,207.11
410,67,20,5,5,4,7,46.38,27.15,0.67,178.43
410,74,20,5,5,4,7,40.73,31.34,4.08,220.27
410,11,20,1,9,3,8,60.16,12.25,4.42,78.22
410,75,20,5,5,4,7,44.6,29.94,1.49,199.46
410,77,20,5,5,4,7,42.94,24.53,2.39,296.7
410,81,20,0,10,1,10,57.16,50.91,5.48,58.63
410,85,20,1,9,2,9,53.5,16.99,3.53,142.96
410,22,20,0,10,0,11,45.93,42.43,5.51,25.04
411,15,21,0,10,2,9,63.32,29.72,3.36,81.63
411,2,21,5,5,4,7,44.46,28.49,1.24,92.59
411,63,21,5,5,4,7,45.86,25.8,1.52,138.42
411,67,21,5,5,4,7,47.25,27.05,1.61,106.26
411,74,21,5,5,4,7,39.39,27.33,4.14,178.56
411,11,21,1,9,4,7,62.12,14.65,2.14,209.25
411,75,21,5,5,4,7,45.14,27.99,2.57,160.31
411,77,21,5,5,4,7,41.77,25.99,0.92,242.51
411,81,21,0,10,1,10,63.04,52.06,5.66,93.79
411,85,21,1,9,3,8,54.8,14.15,3.12,143.06
411,22,21,0,10,1,10,48.92,46.62,4.39,48.8
412,15,7,0,10,2,9,62.87,31.53,1.02,289.54
412,2,7,5,5,4,7,45.7,28.65,1.46,92.56
412,63,7,5,5,4,7,47.42,24.37,2.49,140.05
412,67,7,5,5,4,7,49.4,26.14,2.58,117.64
412,74,7,5,5,3,8,40.92,23.35,4.37,144.89
412,11,7,1,9,5,6,60.18,15.73,1.46,275.81
412,75,7,5,5,4,7,46.35,25.2,3.03,148.03
412,77,7,5,5,4,7,42.17,26.14,0.47,86.98
412,81,7,0,10,0,11,68.06,50.31,4.32,129.41
412,85,7,1,9,4,7,57.27,12.12,2.29,132.61
412,22,7,0,10,1,10,52.4,48.19,3.6,85.79
413,15,16,0,10,1,10,62.17,30.6,1.42,203.78
413,2,16,5,5,2,9,47.35,28.31,1.68,107.95
413,63,16,5,5,3,8,48.96,22.0,2.89,152.45
413,67,16,5,5,3,8,51.76,24.72,2.54,122.5
413,74,16,5,5,3,8,44.3,20.28,4.79,127.29
413,11,16,1,9,7,4,59.52,15.2,1.3,207.48
413,75,16,5,5,4,7,48.32,22.96,2.54,129.33
413,77,16,5,5,2,9,42.68,26.0,1.01,120.87
413,81,16,0,10,0,11,69.63,46.96,3.39,178.15
413,85,16,1,9,6,5,57.96,11.04,1.02,206.59
413,22,16,0,10,1,10,55.85,47.26,2.91,116.58
414,15,33,1,9,0,11,61.76,29.03,1.65,194.2
414,2,33,4,6,2,9,48.87,27.64,1.64,119.44
414,63,33,5,5,2,9,50.09,19.31,2.6,157.2
414,67,33,6,4,2,9,53.65,23.44,1.83,125.14
414,74,33,4,6,2,9,48.49,17.44,5.39,130.17
414,11,33,1,9,8,3,58.98,13.48,1.75,200.46
414,75,33,5,5,2,9,50.18,21.93,1.75,116.66
414,77,33,5,5,2,9,43.84,25.06,1.51,136.11
414,81,33,0,10,0,11,68.43,43.8,3.38,211.56
414,85,33,1,9,8,3,56.65,10.67,0.92,253.44
414,22,33,0,10,1,10,57.55,45.81,1.56,150.56
446,97,14,7,3,8,3,56.92,21.72,0.11,280.28
446,86,14,7,3,8,3,58.28,23.64,0.37,281.29
446,88,14,7,3,8,3,57.45,24.51,0.17,236.97
446,44,14,7,3,8,3,55.35,21.01,0.11,251.26
446,54,14,7,3,8,3,57.28,24.94,0.14,200.68
446,50,14,7,3,8,3,57.5,22.86,0.12,193.9
446,29,14,7,3,8,3,54.47,22.22,0.09,155.83
446,5,14,0,10,0,11,43.68,23.66,0.01,228.51
446,31,14,0,10,1,10,58.16,9.69,0.27,173.86
446,47,14,7,3,8,3,55.5,25.92,0.08,166.6
446,38,14,0,10,1,10,57.92,42.56,0.32,72.27
447,97,16,7,3,8,3,56.64,21.71,1.04,258.4
447,86,16,7,3,8,3,57.42,23.7,1.33,269.46
447,88,16,7,3,8,3,57.02,24.53,1.03,274.45
447,44,16,7,3,8,3,55.08,21.03,0.93,273.1
447,54,16,7,3,8,3,56.88,25.08,1.45,276.41
447,50,16,7,3,8,3,57.16,22.78,0.79,252.95
447,29,16,7,3,8,3,54.44,22.49,0.94,353.32
447,5,16,0,10,0,11,43.7,23.67,0.87,85.76
447,31,16,0,10,1,10,58.73,9.2,3.03,129.2
447,47,16,7,3,8,3,55.26,25.94,1.0,288.12
447,38,16,0,10,1,10,58.43,43.14,1.72,72.85
448,97,26,8,2,8,3,54.98,21.23,1.43,215.28
448,86,26,7,3,8,3,55.85,23.58,0.94,173.04
448,88,26,7,3,8,3,55.5,24.66,1.0,263.42
448,44,26,8,2,8,3,53.54,21.06,1.53,239.83
448,54,26,8,2,8,3,54.54,25.05,2.1,231.84
448,50,26,7,3,8,3,56.19,22.44,0.88,152.46
448,29,26,8,2,8,3,54.29,23.96,0.72,121.34
448,5,26,5,5,2,9,45.5,23.65,1.87,102.04
448,31,26,0,10,1,10,62.98,5.94,6.63,119.21
448,47,26,8,2,8,3,53.72,26.67,1.63,232.11
448,38,26,0,10,1,10,61.14,42.99,4.06,116.69
449,97,16,8,2,8,3,55.36,19.62,3.01,132.44
449,86,16,7,3,8,3,57.83,23.47,3.77,84.09
449,88,16,8,2,8,3,55.13,24.38,1.01,165.84
449,44,16,8,2,8,3,52.79,19.41,3.01,167.12
449,54,16,8,2,8,3,54.05,22.55,3.55,166.24
449,50,16,7,3,8,3,58.42,22.07,3.48,101.92
449,29,16,8,2,8,3,55.02,22.99,2.41,139.69
449,5,16,6,4,6,5,47.14,22.86,1.46,133.21
449,31,16,0,10,1,10,70.24,3.04,8.27,103.38
449,47,16,8,2,8,3,54.68,28.64,3.84,56.01
449,38,16,0,10,1,10,65.5,39.46,6.43,123.07
450,97,16,6,4,7,4,59.62,17.67,6.13,105.32
450,86,16,6,4,7,4,63.28,24.34,6.51,87.7
450,88,16,8,2,8,3,56.25,22.99,2.29,112.44
450,44,16,6,4,6,5,55.39,15.59,5.87,130.26
450,54,16,7,3,7,4,56.53,18.51,5.6,133.59
450,50,16,7,3,7,4,62.96,20.95,5.81,105.83
450,29,16,7,3,8,3,57.41,20.35,4.43,136.09
450,5,16,4,6,4,7,47.7,21.75,1.29,156.97
450,31,16,0,10,1,10,78.9,2.22,8.36,87.12
450,47,16,3,7,5,6,60.16,30.47,6.9,77.26
450,38,16,0,10,1,10,71.87,36.11,7.62,118.58
451,97,16,5,5,6,5,67.06,16.54,8.07,96.09
451,86,16,3,7,3,8,70.72,23.8,7.94,100.47
451,88,16,2,8,6,5,59.4,23.01,4.64,85.16
451,44,16,3,7,5,6,61.72,12.18,7.83,110.14
451,54,16,5,5,6,5,62.07,15.04,6.46,117.91
451,50,16,4,6,4,7,69.56,18.88,7.6,107.44
451,29,16,5,5,6,5,61.2,16.69,5.76,126.09
451,5,16,0,10,1,10,48.2,20.49,1.45,152.99
451,31,16,0,10,1,10,86.75,3.83,7.04,67.55
451,47,16,1,9,2,9,67.96,31.64,8.0,83.53
451,38,16,0,10,1,10,78.78,32.01,8.48,127.73
452,97,16,5,5,4,7,75.53,15.93,8.17,94.27
452,86,16,3,7,3,8,78.79,21.47,8.48,109.57
452,88,16,1,9,4,7,65.47,23.63,6.9,89.12
452,44,16,4,6,4,7,69.95,10.28,8.6,98.41
452,54,16,3,7,5,6,67.76,12.48,5.34,113.25
452,50,16,3,7,4,7,77.42,16.48,8.3,105.49
452,29,16,4,6,6,5,66.69,13.71,6.0,112.9
452,5,16,0,10,0,11,49.03,19.18,1.73,142.08
452,31,16,0,10,2,9,91.78,7.44,5.92,38.28
452,47,16,0,10,1,10,75.96,32.21,7.69,93.42
452,38,16,1,9,2,9,85.2,25.75,8.85,137.98
453,97,4,4,6,4,7,83.27,15.29,6.85,98.89
453,86,4,4,6,5,6,86.62,18.21,7.36,110.66
453,88,4,0,10,3,8,73.09,23.22,7.76,93.52
453,44,4,4,6,5,6,78.62,9.64,8.22,91.13
453,54,4,2,8,3,8,71.81,10.81,3.36,111.84
453,50,4,5,5,5,6,85.42,14.45,6.93,102.53
453,29,4,2,8,3,8,72.09,12.0,4.85,103.2
453,5,4,0,10,0,11,50.36,17.77,2.17,132.14
453,31,4,3,7,4,7,94.08,12.84,4.36,17.6
453,47,4,0,10,1,10,83.21,30.69,6.98,111.96
453,38,4,4,6,5,6,90.53,19.02,7.22,151.2
502,15,0,1,9,3,8,63.39,37.11,0.67,119.16
502,2,0,9,1,8,3,62.47,23.67,0.51,219.98
502,63,0,9,1,8,3,62.78,22.26,0.37,125.94
502,67,0,9,1,9,2,63.32,23.5,0.42,237.08
502,74,0,9,1,8,3,62.65,27.13,0.38,331.32
502,82,0,8,2,7,4,62.68,19.74,0.53,217.66
502,11,0,8,2,6,5,61.45,30.91,2.7,15.62
502,44,0,9,1,7,4,59.15,23.76,0.78,75.57
502,75,0,9,1,9,2,63.01,25.92,0.26,257.95
502,77,0,8,2,8,3,63.08,20.1,0.53,248.19
502,22,0,9,1,3,8,55.4,23.78,0.57,52.99
503,15,16,2,8,4,7,64.38,36.05,2.9,125.77
503,2,16,9,1,8,3,61.27,23.92,2.72,281.17
503,63,16,8,2,8,3,62.74,23.07,1.23,341.06
503,67,16,9,1,8,3,62.7,24.24,1.4,323.89
503,74,16,10,0,8,3,62.31,27.96,1.67,317.5
503,82,16,8,2,7,4,62.05,19.06,1.49,260.71
503,11,16,6,4,6,5,62.7,33.2,4.19,40.02
503,44,16,9,1,8,3,60.64,24.76,3.31,55.32
503,75,16,9,1,8,3,62.46,26.06,1.24,291.91
503,77,16,8,2,8,3,63.03,21.27,1.52,316.29
503,22,16,8,2,5,6,56.41,24.69,3.19,47.86
504,15,16,3,7,6,5,68.22,34.02,5.26,105.99
504,2,16,8,2,8,3,57.32,24.63,2.98,277.11
504,63,16,8,2,8,3,61.95,24.42,1.01,308.26
504,67,16,8,2,8,3,61.84,25.63,0.88,339.43
504,74,16,9,1,7,4,60.32,29.3,2.67,283.98
504,82,16,8,2,7,4,59.83,19.55,2.59,296.1
504,11,16,1,9,4,7,66.99,37.25,7.12,52.32
504,44,16,9,1,9,2,64.34,27.4,3.33,55.49
504,75,16,8,2,8,3,60.68,26.72,2.49,273.17
504,77,16,8,2,8,3,62.63,22.89,0.79,321.07
504,22,16,8,2,8,3,59.97,28.1,5.52,37.22
505,15,20,2,8,4,7,74.35,33.25,5.57,99.72
505,2,20,6,4,6,5,55.59,24.69,0.79,227.65
505,63,20,8,2,8,3,61.41,24.39,0.48,237.54
505,67,20,8,2,8,3,61.91,25.84,0.42,302.4
505,74,20,8,2,7,4,57.31,29.17,2.75,258.85
505,82,20,6,4,6,5,57.57,21.31,2.3,317.18
505,11,20,1,9,2,9,73.93,41.71,8.23,61.18
505,44,20,7,3,8,3,66.0,28.41,1.14,76.63
505,75,20,8,2,8,3,57.62,26.16,2.6,246.19
505,77,20,7,3,8,3,62.9,22.82,0.5,143.71
505,22,20,5,5,5,6,62.91,33.47,6.42,22.81
506,15,21,0,10,2,9,78.85,32.08,2.61,118.84
506,2,21,6,4,6,5,55.97,24.1,0.89,153.53
506,63,21,7,3,6,5,61.11,24.02,0.34,267.42
506,67,21,7,3,7,4,61.06,25.99,1.46,278.73
506,74,21,5,5,5,6,55.07,28.36,1.2,262.74
506,82,21,6,4,6,5,56.74,22.74,1.28,156.3
506,11,21,0,10,1,10,81.17,45.12,6.42,65.62
506,44,21,3,7,5,6,66.64,28.24,1.19,53.91
506,75,21,6,4,6,5,56.08,24.83,1.1,211.97
506,77,21,6,4,6,5,62.92,22.13,0.72,200.63
506,22,21,0,10,2,9,64.97,39.81,6.6,18.24
507,15,7,0,10,1,10,79.13,31.24,0.76,281.27
507,2,7,6,4,6,5,56.41,23.16,1.11,129.44
507,63,7,7,3,6,5,60.88,24.32,0.59,122.0
507,67,7,7,3,6,5,59.12,26.29,1.3,288.36
507,74,7,5,5,5,6,55.0,28.68,0.78,85.03
507,82,7,6,4,6,5,58.05,23.64,2.63,52.14
507,11,7,0,10,2,9,85.49,47.03,2.87,54.63
507,44,7,3,7,4,7,67.65,30.06,2.77,22.07
507,75,7,6,4,6,5,56.17,24.54,0.67,72.06
507,77,7,6,4,6,5,62.55,21.54,0.34,140.01
507,22,7,0,10,2,9,67.03,46.01,6.63,11.45
508,15,33,0,9,1,10,78.92,33.11,1.85,351.95
508,2,33,6,3,4,7,57.66,22.78,1.39,94.74
508,63,33,6,3,6,5,61.51,25.04,1.11,51.16
508,67,33,6,3,6,5,58.72,26.69,0.7,99.67
508,74,33,6,3,5,6,56.27,29.0,1.44,81.91
508,82,33,6,3,6,5,60.84,26.06,4.33,40.45
508,11,33,0,9,2,9,86.01,48.21,1.07,258.58
508,44,33,0,9,2,9,68.66,33.21,2.54,13.05
508,75,33,6,3,5,6,57.08,25.5,1.54,42.88
508,77,33,6,3,5,6,62.98,21.9,0.77,49.15
528,15,10,8,2,8,3,69.41,24.31,2.83,25.46
528,2,10,10,0,8,3,62.8,30.75,3.22,259.93
528,63,10,10,0,8,3,68.3,30.48,1.84,54.88
528,67,10,10,0,9,2,68.1,31.28,1.36,33.11
528,74,10,9,1,8,3,66.93,34.72,1.22,21.25
528,82,10,10,0,9,2,68.25,27.81,2.52,45.91
528,11,10,9,1,7,4,70.54,36.38,3.77,113.04
528,44,10,10,0,8,3,66.24,29.94,2.96,139.6
528,75,10,10,0,9,2,67.49,32.57,0.9,46.77
528,77,10,10,0,8,3,68.61,28.42,1.75,42.54
528,22,10,10,0,7,4,63.2,31.69,4.29,80.22
529,15,7,9,1,9,2,70.08,26.76,1.89,19.52
529,2,7,5,5,2,9,59.94,28.76,3.2,205.78
529,63,7,9,1,10,1,70.02,31.08,1.34,78.88
529,67,7,10,0,10,1,69.11,31.83,0.93,96.42
529,74,7,9,1,9,2,67.79,35.73,2.06,58.05
529,82,7,9,1,10,1,69.99,29.3,1.81,53.56
529,11,7,9,1,9,2,74.46,34.6,3.3,106.46
529,44,7,10,0,9,2,67.73,27.69,1.48,153.08
529,75,7,10,0,9,2,68.5,33.14,1.42,87.33
529,77,7,10,0,10,1,69.59,29.4,0.68,64.84
529,22,7,10,0,10,1,67.91,31.3,3.51,99.96
530,15,16,9,1,10,1,70.75,27.9,0.76,43.76
530,2,16,1,9,1,10,60.16,25.48,2.9,154.73
530,63,16,9,1,10,1,70.85,31.05,0.63,156.56
530,67,16,9,1,10,1,69.74,31.14,0.84,174.66
530,74,16,9,1,9,2,70.39,36.78,2.4,66.7
530,82,16,9,1,10,1,71.11,29.9,0.7,122.96
530,11,16,8,2,10,1,76.72,34.53,1.32,67.84
530,44,16,9,1,9,2,67.73,27.37,0.59,246.04
530,75,16,9,1,10,1,70.18,32.59,1.32,136.77
530,77,16,9,1,10,1,69.64,29.24,0.54,232.29
530,22,16,9,1,10,1,69.96,30.68,1.2,136.21
531,15,16,10,0,11,0,70.93,27.93,0.53,197.37
531,2,16,5,5,4,7,62.14,23.68,2.27,120.22
531,63,16,9,1,11,0,70.43,30.21,0.62,225.31
531,67,16,10,0,10,1,69.28,30.41,0.77,240.81
531,74,16,8,2,9,2,72.02,37.63,1.31,56.54
531,82,16,9,1,11,0,70.85,28.98,1.19,220.68
531,11,16,7,3,10,1,76.95,35.1,0.32,202.17
531,44,16,8,2,8,3,66.77,27.25,0.77,252.81
531,75,16,9,1,10,1,70.22,31.47,0.81,191.81
531,77,16,9,1,9,2,68.73,28.96,0.93,272.25
531,22,16,10,0,10,1,69.86,29.92,0.68,224.46
532,15,33,9,1,10,1,70.25,27.11,1.1,216.8
532,2,33,8,2,7,4,63.95,23.13,1.64,98.59
532,63,33,10,0,11,0,70.12,30.2,0.15,186.62
532,67,33,10,0,11,0,68.5,30.42,0.79,278.86
532,74,33,5,5,9,2,72.71,38.17,0.61,48.77
532,82,33,9,1,10,1,69.6,28.26,1.32,255.92
532,11,33,7,3,10,1,76.63,34.8,0.51,225.76
532,44,33,8,2,8,3,66.32,26.93,0.45,204.61
532,75,33,10,0,11,0,70.0,31.03,0.26,199.45
532,77,33,8,2,10,1,67.84,29.28,0.96,283.8
532,22,33,10,0,11,0,69.09,30.03,1.05,299.88
566,15,0,6,4,5,6,69.36,37.25,0.33,55.76
566,2,0,10,0,7,4,65.37,29.8,0.16,144.82
566,63,0,10,0,9,2,68.85,28.36,0.48,238.04
566,67,0,10,0,9,2,69.5,29.69,0.43,256.74
566,74,0,9,1,8,3,68.58,32.96,0.71,285.77
566,11,0,7,3,6,5,68.41,22.05,0.56,107.34
566,75,0,10,0,9,2,68.98,31.73,0.7,229.78
566,77,0,9,1,9,2,68.71,26.52,0.6,256.44
566,81,0,9,1,7,4,69.4,23.02,0.29,71.39
566,85,0,9,1,8,3,67.25,25.49,2.51,166.83
566,22,0,9,1,7,4,65.54,31.91,0.58,162.14
567,15,16,5,5,5,6,69.93,37.85,2.92,43.54
567,2,16,10,0,7,4,64.94,29.8,1.75,263.89
567,63,16,9,1,8,3,67.88,27.86,2.06,257.71
